epoch,SPTC,MSTC,not_reached,loss
115,31679.2988,4948.6152,0.0000,36627.9141
116,31676.7441,4946.1006,0.0000,36622.8438
117,31674.1914,4943.6021,0.0000,36617.7930
118,31671.6504,4941.1216,0.0000,36612.7734
119,31669.1191,4938.6582,0.0000,36607.7773
120,31666.6074,4936.2114,0.0000,36602.8203
121,31664.1016,4933.7822,0.0000,36597.8828
122,31661.5996,4931.3701,0.0000,36592.9688
123,31659.1035,4928.9751,0.0000,36588.0781
124,31656.6191,4926.5986,0.0000,36583.2188
125,31654.1426,4924.2397,0.0000,36578.3828
126,31651.6660,4921.8979,0.0000,36573.5625
127,31649.1992,4919.5723,0.0000,36568.7734
128,31646.7480,4917.2588,0.0000,36564.0078
129,31644.3047,4914.9556,0.0000,36559.2617
130,31641.8848,4912.6616,0.0000,36554.5469
131,31639.4766,4910.3740,0.0000,36549.8516
132,31637.0957,4908.0942,0.0000,36545.1914
133,31634.7344,4905.8208,0.0000,36540.5547
134,31632.3887,4903.5547,0.0000,36535.9453
135,31630.0527,4901.2969,0.0000,36531.3516
136,31627.7344,4899.0483,0.0000,36526.7812
137,31625.4258,4896.8086,0.0000,36522.2344
138,31623.1289,4894.5776,0.0000,36517.7070
139,31620.8516,4892.3560,0.0000,36513.2070
140,31618.5723,4890.1436,0.0000,36508.7148
141,31616.3164,4887.9404,0.0000,36504.2578
142,31614.0566,4885.7466,0.0000,36499.8047
143,31611.8105,4883.5610,0.0000,36495.3711
144,31609.5664,4881.3853,0.0000,36490.9531
145,31607.3320,4879.2173,0.0000,36486.5508
146,31605.1133,4877.0586,0.0000,36482.1719
147,31602.9043,4874.9082,0.0000,36477.8125
148,31600.7012,4872.7676,0.0000,36473.4688
149,31598.5254,4870.6353,0.0000,36469.1602
150,31596.3594,4868.5112,0.0000,36464.8711
151,31594.2129,4866.3960,0.0000,36460.6094
152,31592.0938,4864.2900,0.0000,36456.3828
153,31589.9844,4862.1924,0.0000,36452.1758
154,31587.8926,4860.1035,0.0000,36447.9961
155,31585.8242,4858.0229,0.0000,36443.8477
156,31583.7559,4855.9517,0.0000,36439.7070
157,31581.7090,4853.8892,0.0000,36435.5977
158,31579.6758,4851.8350,0.0000,36431.5117
159,31577.6504,4849.7896,0.0000,36427.4414
160,31575.6465,4847.7529,0.0000,36423.3984
161,31573.6406,4845.7246,0.0000,36419.3672
162,31571.6582,4843.7056,0.0000,36415.3633
163,31569.6816,4841.6948,0.0000,36411.3750
164,31567.7148,4839.6934,0.0000,36407.4062
165,31565.7617,4837.7007,0.0000,36403.4609
166,31563.8145,4835.7163,0.0000,36399.5312
167,31561.8828,4833.7402,0.0000,36395.6250
168,31559.9609,4831.7725,0.0000,36391.7344
169,31558.0488,4829.8145,0.0000,36387.8633
170,31556.1504,4827.8647,0.0000,36384.0156
171,31554.2480,4825.9238,0.0000,36380.1719
172,31552.3672,4823.9912,0.0000,36376.3594
173,31550.4922,4822.0664,0.0000,36372.5586
174,31548.6270,4820.1504,0.0000,36368.7773
175,31546.7695,4818.2412,0.0000,36365.0117
176,31544.9199,4816.3403,0.0000,36361.2617
177,31543.0762,4814.4468,0.0000,36357.5234
178,31541.2422,4812.5596,0.0000,36353.8008
179,31539.4180,4810.6787,0.0000,36350.0977
180,31537.5996,4808.8037,0.0000,36346.4023
181,31535.7832,4806.9346,0.0000,36342.7188
182,31533.9824,4805.0713,0.0000,36339.0547
183,31532.1816,4803.2158,0.0000,36335.3984
184,31530.3887,4801.3687,0.0000,36331.7578
185,31528.6113,4799.5322,0.0000,36328.1445
186,31526.8398,4797.7090,0.0000,36324.5469
187,31525.0801,4795.8989,0.0000,36320.9805
188,31523.3359,4794.1021,0.0000,36317.4375
189,31521.5938,4792.3193,0.0000,36313.9141
190,31519.8711,4790.5498,0.0000,36310.4219
191,31518.1602,4788.7915,0.0000,36306.9531
192,31516.4551,4787.0444,0.0000,36303.5000
193,31514.7578,4785.3081,0.0000,36300.0664
194,31513.0762,4783.5820,0.0000,36296.6562
195,31511.3984,4781.8652,0.0000,36293.2656
196,31509.7305,4780.1562,0.0000,36289.8867
197,31508.0605,4778.4570,0.0000,36286.5156
198,31506.4141,4776.7661,0.0000,36283.1797
199,31504.7695,4775.0840,0.0000,36279.8516
200,31503.1348,4773.4097,0.0000,36276.5430
201,31501.5098,4771.7432,0.0000,36273.2539
202,31499.8887,4770.0845,0.0000,36269.9727
203,31498.2754,4768.4341,0.0000,36266.7109
204,31496.6699,4766.7905,0.0000,36263.4609
205,31495.0703,4765.1548,0.0000,36260.2266
206,31493.4766,4763.5264,0.0000,36257.0039
207,31491.8965,4761.9062,0.0000,36253.8047
208,31490.3242,4760.2925,0.0000,36250.6172
209,31488.7559,4758.6855,0.0000,36247.4414
210,31487.1992,4757.0864,0.0000,36244.2852
211,31485.6387,4755.4937,0.0000,36241.1328
212,31484.0918,4753.9082,0.0000,36238.0000
213,31482.5605,4752.3301,0.0000,36234.8906
214,31481.0273,4750.7583,0.0000,36231.7852
215,31479.5020,4749.1929,0.0000,36228.6953
216,31477.9863,4747.6353,0.0000,36225.6211
217,31476.4746,4746.0830,0.0000,36222.5586
218,31474.9766,4744.5381,0.0000,36219.5156
219,31473.4727,4742.9990,0.0000,36216.4727
220,31471.9883,4741.4668,0.0000,36213.4531
221,31470.5039,4739.9409,0.0000,36210.4453
222,31469.0371,4738.4214,0.0000,36207.4570
223,31467.5605,4736.9087,0.0000,36204.4688
224,31466.1016,4735.4019,0.0000,36201.5039
225,31464.6484,4733.9009,0.0000,36198.5508
226,31463.1992,4732.4072,0.0000,36195.6055
227,31461.7617,4730.9185,0.0000,36192.6797
228,31460.3301,4729.4365,0.0000,36189.7656
229,31458.9023,4727.9604,0.0000,36186.8633
230,31457.4844,4726.4902,0.0000,36183.9766
231,31456.0684,4725.0278,0.0000,36181.0977
232,31454.6660,4723.5693,0.0000,36178.2344
233,31453.2656,4722.1182,0.0000,36175.3828
234,31451.8730,4720.6729,0.0000,36172.5469
235,31450.4824,4719.2334,0.0000,36169.7148
236,31449.1035,4717.7988,0.0000,36166.9023
237,31447.7246,4716.3701,0.0000,36164.0938
238,31446.3496,4714.9482,0.0000,36161.2969
239,31444.9941,4713.5317,0.0000,36158.5273
240,31443.6367,4712.1216,0.0000,36155.7578
241,31442.2930,4710.7163,0.0000,36153.0078
242,31440.9414,4709.3159,0.0000,36150.2578
243,31439.6035,4707.9224,0.0000,36147.5273
244,31438.2754,4706.5332,0.0000,36144.8086
245,31436.9531,4705.1494,0.0000,36142.1016
246,31435.6348,4703.7705,0.0000,36139.4062
247,31434.3203,4702.3970,0.0000,36136.7188
248,31433.0156,4701.0283,0.0000,36134.0430
249,31431.7188,4699.6641,0.0000,36131.3828
250,31430.4238,4698.3047,0.0000,36128.7266
251,31429.1367,4696.9492,0.0000,36126.0859
252,31427.8477,4695.5981,0.0000,36123.4453
253,31426.5762,4694.2500,0.0000,36120.8281
254,31425.3066,4692.9053,0.0000,36118.2109
255,31424.0410,4691.5635,0.0000,36115.6055
256,31422.7852,4690.2231,0.0000,36113.0078
257,31421.5352,4688.8833,0.0000,36110.4180
258,31420.2852,4687.5430,0.0000,36107.8281
259,31419.0547,4686.1992,0.0000,36105.2539
260,31417.8125,4684.8511,0.0000,36102.6641
261,31416.5918,4683.4922,0.0000,36100.0859
262,31415.3711,4682.1191,0.0000,36097.4922
263,31414.1562,4680.7246,0.0000,36094.8828
264,31412.9434,4679.3081,0.0000,36092.2500
265,31411.7344,4677.8784,0.0000,36089.6133
266,31410.5391,4676.4580,0.0000,36086.9961
267,31409.3398,4675.0693,0.0000,36084.4102
268,31408.1504,4673.7192,0.0000,36081.8711
269,31406.9570,4672.4033,0.0000,36079.3594
270,31405.7852,4671.1099,0.0000,36076.8945
271,31404.5996,4669.8315,0.0000,36074.4297
272,31403.4297,4668.5649,0.0000,36071.9961
273,31402.2617,4667.3066,0.0000,36069.5703
274,31401.0996,4666.0566,0.0000,36067.1562
275,31399.9395,4664.8120,0.0000,36064.7500
276,31398.7734,4663.5747,0.0000,36062.3477
277,31397.6230,4662.3433,0.0000,36059.9648
278,31396.4746,4661.1157,0.0000,36057.5898
279,31395.3320,4659.8940,0.0000,36055.2266
280,31394.1914,4658.6772,0.0000,36052.8672
281,31393.0547,4657.4648,0.0000,36050.5195
282,31391.9297,4656.2573,0.0000,36048.1875
283,31390.8027,4655.0542,0.0000,36045.8555
284,31389.6777,4653.8560,0.0000,36043.5352
285,31388.5605,4652.6621,0.0000,36041.2227
286,31387.4492,4651.4717,0.0000,36038.9219
287,31386.3398,4650.2861,0.0000,36036.6250
288,31385.2363,4649.1050,0.0000,36034.3398
289,31384.1348,4647.9287,0.0000,36032.0625
290,31383.0410,4646.7563,0.0000,36029.7969
291,31381.9453,4645.5879,0.0000,36027.5312
292,31380.8652,4644.4243,0.0000,36025.2891
293,31379.7871,4643.2637,0.0000,36023.0508
294,31378.7031,4642.1084,0.0000,36020.8125
295,31377.6328,4640.9575,0.0000,36018.5898
296,31376.5645,4639.8115,0.0000,36016.3750
297,31375.5000,4638.6689,0.0000,36014.1680
298,31374.4375,4637.5303,0.0000,36011.9688
299,31373.3770,4636.3965,0.0000,36009.7734
