epoch,SPTC,MSTC,loss
0,1066473.5000,296018.4062,1362491.8750
1,794056.0000,254499.8906,1048555.8750
2,598890.9375,218590.4375,817481.3750
3,459603.1562,187825.2500,647428.3750
4,359799.1875,161639.1250,521438.3125
5,287569.6562,139437.6719,427007.3125
6,234563.5625,120652.8750,355216.4375
7,195040.1406,104770.2031,299810.3438
8,165083.4062,91342.3281,256425.7344
9,142018.3750,79988.2969,222006.6719
10,124002.4844,70385.7500,194388.2344
11,109749.3672,62262.5078,172011.8750
12,98345.9141,55388.2461,153734.1562
13,89132.4609,49566.6875,138699.1562
14,81623.2969,44631.1719,126254.4688
15,75454.5312,40440.3203,115894.8516
16,70349.5859,36874.1055,107223.6875
17,66095.8281,33831.1875,99927.0156
18,62527.8945,31226.3125,93754.2031
19,59516.0625,28988.3008,88504.3594
20,56957.9883,27057.7422,84015.7344
21,54772.3906,25385.3320,80157.7188
22,52894.2227,23930.2520,76824.4766
23,51271.3008,22658.5938,73929.8906
24,49861.3828,21542.3242,71403.7031
25,48630.2656,20558.0938,69188.3594
26,47549.9609,19686.4961,67236.4531
27,46597.5391,18911.3711,65508.9102
28,45754.1133,18219.1855,63973.2969
29,45003.9805,17598.5742,62602.5547
30,44334.0703,17039.9863,61374.0547
31,43733.4180,16535.3262,60268.7422
32,43192.7734,16077.7207,59270.4922
33,42704.3477,15661.3135,58365.6602
34,42261.5156,15281.0879,57542.6016
35,41858.6172,14932.7344,56791.3516
36,41490.8320,14612.5332,56103.3672
37,41154.0273,14317.2656,55471.2930
38,40844.6289,14044.1338,54888.7617
39,40559.5312,13790.7080,54350.2383
40,40296.0664,13554.8486,53850.9141
41,40051.8984,13334.6914,53386.5898
42,39824.9922,13128.5957,52953.5859
43,39613.5508,12935.1152,52548.6641
44,39416.0039,12752.9746,52168.9766
45,39230.9922,12581.0469,51812.0391
46,39057.3164,12418.3398,51475.6562
47,38893.8672,12263.9678,51157.8359
48,38739.6953,12117.1445,50856.8398
49,38593.9570,11977.1729,50571.1289
50,38455.8984,11843.4277,50299.3281
51,38324.8281,11715.3506,50040.1797
52,38200.1562,11592.4512,49792.6094
53,38081.3203,11474.2852,49555.6055
54,37967.8477,11360.4609,49328.3086
55,37859.3008,11250.6230,49109.9219
56,37755.2734,11144.4492,48899.7227
57,37655.4297,11041.6592,48697.0898
58,37559.4297,10942.0156,48501.4453
59,37466.9883,10845.2842,48312.2734
60,37377.8672,10751.2754,48129.1406
61,37291.7930,10659.8223,47951.6172
62,37208.5625,10570.7900,47779.3516
63,37127.9609,10484.0557,47612.0156
64,37049.7773,10399.5215,47449.2969
65,36973.8750,10317.1094,47290.9844
66,36900.0586,10236.7539,47136.8125
67,36828.2305,10158.3975,46986.6289
68,36758.2266,10081.9863,46840.2109
69,36689.9375,10007.4756,46697.4141
70,36623.2539,9934.8115,46558.0664
71,36558.1094,9863.9492,46422.0586
72,36494.3984,9794.8262,46289.2266
73,36432.0625,9727.3867,46159.4492
74,36371.0117,9661.5752,46032.5859
75,36311.1562,9597.3252,45908.4805
76,36252.4961,9534.5664,45787.0625
77,36194.9023,9473.2324,45668.1328
78,36138.3711,9413.2490,45551.6211
79,36082.8828,9354.5449,45437.4297
80,36028.3828,9297.0566,45325.4375
