epoch,SPTC,MSTC,not_reached,loss
0,29369.5977,5101.7676,0.0000,34471.3672
1,29358.5879,5091.9893,0.0000,34450.5781
2,29347.6641,5082.2920,0.0000,34429.9570
3,29336.8184,5072.6748,0.0000,34409.4922
4,29326.0547,5063.1348,0.0000,34389.1875
5,29315.3633,5053.6689,0.0000,34369.0312
6,29304.7559,5044.2759,0.0000,34349.0312
7,29294.2168,5034.9521,0.0000,34329.1680
8,29283.7500,5025.6968,0.0000,34309.4453
9,29273.3633,5016.5068,0.0000,34289.8711
10,29263.0469,5007.3799,0.0000,34270.4258
11,29252.8008,4998.3154,0.0000,34251.1172
12,29242.6172,4989.3110,0.0000,34231.9297
13,29232.5059,4980.3662,0.0000,34212.8711
14,29222.4648,4971.4805,0.0000,34193.9453
15,29212.4902,4962.6523,0.0000,34175.1406
16,29202.5742,4953.8818,0.0000,34156.4570
17,29192.7266,4945.1689,0.0000,34137.8945
18,29182.9395,4936.5132,0.0000,34119.4531
19,29173.2129,4927.9131,0.0000,34101.1250
20,29163.5469,4919.3691,0.0000,34082.9141
21,29153.9375,4910.8794,0.0000,34064.8164
22,29144.3828,4902.4448,0.0000,34046.8281
23,29134.8926,4894.0625,0.0000,34028.9531
24,29125.4590,4885.7334,0.0000,34011.1914
25,29116.0801,4877.4551,0.0000,33993.5352
26,29106.7598,4869.2275,0.0000,33975.9883
27,29097.4883,4861.0488,0.0000,33958.5391
28,29088.2734,4852.9185,0.0000,33941.1914
29,29079.1133,4844.8359,0.0000,33923.9492
30,29070.0098,4836.7988,0.0000,33906.8086
31,29060.9609,4828.8066,0.0000,33889.7656
32,29051.9629,4820.8594,0.0000,33872.8203
33,29043.0176,4812.9551,0.0000,33855.9727
34,29034.1250,4805.0933,0.0000,33839.2188
35,29025.2871,4797.2725,0.0000,33822.5586
36,29016.5000,4789.4922,0.0000,33805.9922
37,29007.7598,4781.7515,0.0000,33789.5117
38,28999.0742,4774.0498,0.0000,33773.1250
