epoch,SPTC,MSTC,loss
56,41211.1016,15255.0322,56466.1328
57,41012.8281,15073.9648,56086.7930
58,40821.8047,14898.8184,55720.6250
59,40637.4727,14729.2285,55366.7031
60,40459.2734,14564.8672,55024.1406
61,40286.7617,14405.4404,54692.2031
62,40119.5352,14250.6855,54370.2188
63,39957.1680,14100.3594,54057.5273
64,39799.3164,13954.2471,53753.5625
65,39645.6602,13812.1484,53457.8086
66,39495.9062,13673.8848,53169.7891
67,39349.7930,13539.2930,52889.0859
68,39207.0820,13408.2275,52615.3086
69,39067.5391,13280.5586,52348.0977
70,38930.9531,13156.1699,52087.1250
71,38797.1211,13034.9551,51832.0781
72,38665.8711,12916.8174,51582.6875
73,38537.0312,12801.6611,51338.6914
74,38410.4141,12689.3955,51099.8086
75,38285.9023,12579.9180,50865.8203
76,38163.3242,12473.1309,50636.4531
77,38042.5547,12368.9277,50411.4844
78,37923.4961,12267.1943,50190.6914
79,37806.0117,12167.8203,49973.8320
80,37690.0312,12070.6895,49760.7188
81,37575.5430,11975.6875,49551.2305
82,37462.5117,11882.7051,49345.2188
83,37350.9688,11791.6367,49142.6055
84,37240.9844,11702.3799,48943.3633
85,37132.6445,11614.8438,48747.4883
86,37026.0469,11528.9414,48554.9883
87,36921.2852,11444.5947,48365.8789
88,36818.3906,11361.7363,48180.1250
89,36717.4492,11280.3027,47997.7500
90,36618.4258,11200.2383,47818.6641
91,36521.3164,11121.4961,47642.8125
92,36426.0430,11044.0293,47470.0703
93,36332.5781,10967.8027,47300.3828
94,36240.8242,10892.7773,47133.6016
95,36150.7188,10818.9219,46969.6406
96,36062.1680,10746.2090,46808.3750
97,35975.1094,10674.6084,46649.7188
98,35889.4570,10604.0996,46493.5547
99,35805.1680,10534.6572,46339.8242
100,35722.1797,10466.2617,46188.4414
101,35640.4258,10398.8936,46039.3203
102,35559.8594,10332.5361,45892.3945
103,35480.4805,10267.1719,45747.6523
104,35402.2305,10202.7832,45605.0156
105,35325.0938,10139.3555,45464.4492
106,35249.0391,10076.8701,45325.9102
107,35174.0391,10015.3105,45189.3516
108,35100.0977,9954.6562,45054.7539
109,35027.2031,9894.8867,44922.0898
110,34955.3438,9835.9805,44791.3242
111,34884.4922,9777.9141,44662.4062
112,34814.6289,9720.6641,44535.2930
113,34745.7695,9664.2041,44409.9727
114,34677.8906,9608.5088,44286.3984
115,34610.9844,9553.5547,44164.5391
116,34545.0312,9499.3135,44044.3438
117,34480.0273,9445.7656,43925.7930
118,34415.9336,9392.8857,43808.8203
119,34352.7383,9340.6523,43693.3906
120,34290.4609,9289.0498,43579.5117
121,34229.0586,9238.0566,43467.1172
122,34168.5039,9187.6582,43356.1641
123,34108.8086,9137.8418,43246.6484
124,34049.9492,9088.5938,43138.5430
125,33991.8945,9039.9053,43031.8008
126,33934.6484,8991.7637,42926.4141
127,33878.1758,8944.1611,42822.3359
128,33822.4961,8897.0918,42719.5859
129,33767.5664,8850.5469,42618.1133
130,33713.3477,8804.5244,42517.8711
131,33659.8672,8759.0215,42418.8906
132,33607.0703,8714.0352,42321.1055
133,33554.9531,8669.5674,42224.5195
134,33503.4961,8625.6172,42129.1133
135,33452.6602,8582.1865,42034.8477
136,33402.4531,8539.2754,41941.7266
137,33352.8438,8496.8857,41849.7305
138,33303.8164,8455.0176,41758.8359
139,33255.3750,8413.6699,41669.0469
140,33207.4766,8372.8398,41580.3164
141,33160.1211,8332.5254,41492.6484
142,33113.3203,8292.7188,41406.0391
143,33067.0586,8253.4121,41320.4688
144,33021.3203,8214.5947,41235.9141
145,32976.1172,8176.2534,41152.3711
146,32931.4258,8138.3750,41069.8008
147,32887.2539,8100.9434,40988.1953
148,32843.5938,8063.9458,40907.5391
149,32800.4414,8027.3657,40827.8086
150,32757.7656,7991.1895,40748.9531
151,32715.5879,7955.4058,40670.9922
152,32673.8750,7920.0010,40593.8750
153,32632.6270,7884.9639,40517.5898
154,32591.8359,7850.2842,40442.1211
155,32551.4824,7815.9507,40367.4336
156,32511.5762,7781.9561,40293.5312
157,32472.0977,7748.2896,40220.3867
158,32433.0352,7714.9458,40147.9805
159,32394.3906,7681.9185,40076.3086
160,32356.1387,7649.2021,40005.3398
161,32318.2949,7616.7925,39935.0859
162,32280.8320,7584.6860,39865.5195
163,32243.7520,7552.8760,39796.6289
164,32207.0391,7521.3608,39728.3984
165,32170.6797,7490.1318,39660.8125
166,32134.6680,7459.1855,39593.8516
167,32099.0039,7428.5195,39527.5234
168,32063.6738,7398.1279,39461.8008
169,32028.6582,7368.0083,39396.6680
170,31993.9609,7338.1626,39332.1250
171,31959.5801,7308.5923,39268.1719
172,31925.5020,7279.3022,39204.8047
173,31891.7402,7250.2979,39142.0391
174,31858.2871,7221.5884,39079.8750
175,31825.1426,7193.1826,39018.3242
176,31792.2969,7165.0884,38957.3867
177,31759.7598,7137.3145,38897.0742
178,31727.5156,7109.8667,38837.3828
179,31695.5723,7082.7476,38778.3203
180,31663.9297,7055.9585,38719.8867
181,31632.5859,7029.4951,38662.0820
182,31601.5371,7003.3530,38604.8906
183,31570.7852,6977.5259,38548.3125
184,31540.3359,6952.0034,38492.3398
185,31510.1699,6926.7783,38436.9492
186,31480.3086,6901.8418,38382.1484
187,31450.7461,6877.1846,38327.9297
188,31421.4824,6852.7983,38274.2812
189,31392.5078,6828.6748,38221.1836
190,31363.8301,6804.8052,38168.6367
191,31335.4336,6781.1821,38116.6172
192,31307.3320,6757.7979,38065.1289
193,31279.5059,6734.6465,38014.1523
194,31251.9570,6711.7227,37963.6797
195,31224.6836,6689.0234,37913.7070
196,31197.6699,6666.5430,37864.2109
197,31170.9219,6644.2803,37815.2031
198,31144.4316,6622.2344,37766.6641
199,31118.1973,6600.4014,37718.5977
200,31092.2129,6578.7803,37670.9922
201,31066.4961,6557.3672,37623.8633
202,31041.0234,6536.1582,37577.1797
203,31015.8242,6515.1494,37530.9727
204,30990.8789,6494.3379,37485.2188
205,30966.2051,6473.7178,37439.9219
206,30941.7852,6453.2822,37395.0664
207,30917.6230,6433.0273,37350.6484
208,30893.7070,6412.9443,37306.6523
209,30870.0293,6393.0293,37263.0586
210,30846.5840,6373.2754,37219.8594
211,30823.3516,6353.6772,37177.0273
212,30800.3379,6334.2295,37134.5664
213,30777.5254,6314.9282,37092.4531
214,30754.9102,6295.7695,37050.6797
215,30732.4746,6276.7510,37009.2266
216,30710.2207,6257.8701,36968.0898
217,30688.1406,6239.1265,36927.2656
218,30666.2207,6220.5200,36886.7422
219,30644.4570,6202.0503,36846.5078
220,30622.8535,6183.7188,36806.5703
221,30601.3828,6165.5273,36766.9102
222,30580.0586,6147.4731,36727.5312
223,30558.8496,6129.5566,36688.4062
224,30537.7754,6111.7759,36649.5508
225,30516.8164,6094.1260,36610.9414
226,30495.9609,6076.6045,36572.5664
227,30475.1934,6059.2056,36534.3984
228,30454.5273,6041.9263,36496.4531
229,30433.9355,6024.7617,36458.6953
230,30413.4238,6007.7100,36421.1328
231,30393.0020,5990.7690,36383.7695
232,30372.6758,5973.9399,36346.6172
233,30352.4863,5957.2246,36309.7109
234,30332.4609,5940.6284,36273.0898
235,30312.6426,5924.1572,36236.8008
236,30293.0566,5907.8184,36200.8750
237,30273.7207,5891.6182,36165.3398
238,30254.6543,5875.5605,36130.2148
239,30235.8418,5859.6499,36095.4922
240,30217.2793,5843.8853,36061.1641
241,30198.9453,5828.2686,36027.2148
242,30180.8340,5812.7959,35993.6289
243,30162.9336,5797.4663,35960.3984
244,30145.2324,5782.2788,35927.5117
245,30127.7207,5767.2285,35894.9492
246,30110.3945,5752.3135,35862.7070
247,30093.2578,5737.5303,35830.7891
248,30076.2930,5722.8774,35799.1719
249,30059.5020,5708.3521,35767.8555
250,30042.8730,5693.9536,35736.8281
251,30026.4297,5679.6816,35706.1094
252,30010.1504,5665.5376,35675.6875
253,29994.0234,5651.5225,35645.5469
254,29978.0645,5637.6377,35615.7031
255,29962.2578,5623.8828,35586.1406
256,29946.6094,5610.2598,35556.8672
257,29931.1074,5596.7666,35527.8750
258,29915.7461,5583.3999,35499.1445
259,29900.5391,5570.1562,35470.6953
260,29885.4648,5557.0308,35442.4961
261,29870.5293,5544.0205,35414.5508
262,29855.7305,5531.1201,35386.8516
263,29841.0508,5518.3252,35359.3750
264,29826.5176,5505.6328,35332.1484
265,29812.0938,5493.0381,35305.1328
266,29797.7910,5480.5381,35278.3281
267,29783.6133,5468.1299,35251.7422
268,29769.5430,5455.8096,35225.3516
269,29755.5918,5443.5752,35199.1680
270,29741.7480,5431.4253,35173.1719
271,29728.0078,5419.3564,35147.3633
272,29714.3750,5407.3691,35121.7422
273,29700.8594,5395.4595,35096.3203
274,29687.4316,5383.6279,35071.0586
275,29674.1035,5371.8730,35045.9766
276,29660.8750,5360.1943,35021.0703
277,29647.7363,5348.5908,34996.3281
278,29634.6855,5337.0615,34971.7461
279,29621.7188,5325.6050,34947.3242
280,29608.8418,5314.2197,34923.0625
281,29596.0430,5302.9043,34898.9453
282,29583.3262,5291.6572,34874.9844
283,29570.6953,5280.4766,34851.1719
284,29558.1406,5269.3623,34827.5039
285,29545.6621,5258.3154,34803.9766
286,29533.2695,5247.3369,34780.6055
287,29520.9570,5236.4297,34757.3867
288,29508.7363,5225.5952,34734.3320
289,29496.6016,5214.8345,34711.4375
290,29484.5723,5204.1514,34688.7227
291,29472.6367,5193.5449,34666.1797
292,29460.8047,5183.0176,34643.8203
293,29449.0703,5172.5713,34621.6406
294,29437.4395,5162.2051,34599.6445
295,29425.9043,5151.9219,34577.8281
296,29414.4629,5141.7217,34556.1836
297,29403.1094,5131.6060,34534.7148
298,29391.8535,5121.5752,34513.4297
299,29380.6836,5111.6299,34492.3125
