epoch,SPTC,MSTC,not_reached,loss
167,31571.6328,4846.8267,0.0000,36418.4609
168,31569.7656,4844.8174,0.0000,36414.5820
169,31567.8965,4842.8301,0.0000,36410.7266
170,31566.0391,4840.8633,0.0000,36406.9023
171,31564.1797,4838.9136,0.0000,36403.0938
172,31562.3320,4836.9805,0.0000,36399.3125
173,31560.4902,4835.0635,0.0000,36395.5547
174,31558.6504,4833.1602,0.0000,36391.8125
175,31556.8301,4831.2695,0.0000,36388.1016
176,31555.0117,4829.3911,0.0000,36384.4023
177,31553.2051,4827.5239,0.0000,36380.7305
178,31551.3984,4825.6680,0.0000,36377.0664
179,31549.6074,4823.8213,0.0000,36373.4297
180,31547.8203,4821.9844,0.0000,36369.8047
181,31546.0430,4820.1572,0.0000,36366.1992
182,31544.2773,4818.3394,0.0000,36362.6172
183,31542.5156,4816.5298,0.0000,36359.0469
184,31540.7656,4814.7295,0.0000,36355.4961
185,31539.0234,4812.9375,0.0000,36351.9609
186,31537.2910,4811.1533,0.0000,36348.4453
187,31535.5645,4809.3784,0.0000,36344.9414
188,31533.8496,4807.6104,0.0000,36341.4609
189,31532.1367,4805.8496,0.0000,36337.9844
190,31530.4336,4804.0981,0.0000,36334.5312
191,31528.7441,4802.3535,0.0000,36331.0977
192,31527.0586,4800.6162,0.0000,36327.6758
193,31525.3828,4798.8867,0.0000,36324.2695
194,31523.7070,4797.1660,0.0000,36320.8750
195,31522.0469,4795.4517,0.0000,36317.5000
196,31520.3926,4793.7456,0.0000,36314.1367
197,31518.7480,4792.0479,0.0000,36310.7969
198,31517.1055,4790.3589,0.0000,36307.4648
199,31515.4766,4788.6777,0.0000,36304.1562
200,31513.8477,4787.0039,0.0000,36300.8516
201,31512.2324,4785.3389,0.0000,36297.5703
202,31510.6230,4783.6826,0.0000,36294.3047
203,31509.0234,4782.0332,0.0000,36291.0547
204,31507.4277,4780.3936,0.0000,36287.8203
205,31505.8457,4778.7603,0.0000,36284.6055
206,31504.2656,4777.1357,0.0000,36281.4023
207,31502.7012,4775.5176,0.0000,36278.2188
208,31501.1328,4773.9082,0.0000,36275.0391
209,31499.5742,4772.3052,0.0000,36271.8789
210,31498.0215,4770.7104,0.0000,36268.7305
211,31496.4805,4769.1221,0.0000,36265.6016
212,31494.9414,4767.5410,0.0000,36262.4844
213,31493.4141,4765.9663,0.0000,36259.3789
214,31491.8965,4764.3984,0.0000,36256.2969
215,31490.3809,4762.8374,0.0000,36253.2188
216,31488.8770,4761.2832,0.0000,36250.1602
217,31487.3750,4759.7358,0.0000,36247.1094
218,31485.8867,4758.1948,0.0000,36244.0820
219,31484.4023,4756.6592,0.0000,36241.0625
220,31482.9258,4755.1304,0.0000,36238.0547
221,31481.4590,4753.6074,0.0000,36235.0664
222,31479.9941,4752.0918,0.0000,36232.0859
223,31478.5410,4750.5815,0.0000,36229.1211
224,31477.0898,4749.0776,0.0000,36226.1680
225,31475.6465,4747.5796,0.0000,36223.2266
