epoch,SPTC,MSTC,loss
110,176667.5000,38073.7656,214741.2656
111,176342.2031,37865.6289,214207.8281
112,176020.4688,37659.5586,213680.0312
113,175702.1562,37455.5078,213157.6562
114,175387.3750,37253.4531,212640.8281
115,175075.7656,37053.3750,212129.1406
116,174767.5781,36855.2812,211622.8594
117,174462.6719,36659.1680,211121.8438
118,174160.8125,36465.0508,210625.8594
119,173862.2656,36272.9453,210135.2188
120,173566.8438,36082.8633,209649.7031
121,173274.3906,35894.8086,209169.2031
122,172985.0000,35708.7656,208693.7656
123,172698.5625,35524.6992,208223.2656
124,172414.9688,35342.5508,207757.5156
125,172134.2188,35162.2305,207296.4531
126,171855.9844,34983.6367,206839.6250
127,171580.5938,34806.6250,206387.2188
128,171307.7031,34631.0469,205938.7500
129,171037.2344,34456.7422,205493.9688
130,170769.1094,34283.5469,205052.6562
131,170503.3125,34111.3047,204614.6250
132,170239.7344,33939.8789,204179.6094
133,169978.2031,33769.1562,203747.3594
134,169718.7031,33599.0781,203317.7812
135,169461.2969,33429.6484,202890.9375
136,169205.6719,33260.9336,202466.6094
137,168952.0000,33093.1016,202045.0938
138,168700.2969,32926.3906,201626.6875
139,168450.4219,32761.1055,201211.5312
140,168202.4531,32597.5977,200800.0469
141,167956.5469,32436.2109,200392.7500
142,167712.6250,32277.2539,199989.8750
143,167470.8438,32120.9551,199591.7969
144,167231.1875,31967.4512,199198.6406
145,166993.7188,31816.7773,198810.5000
146,166758.4688,31668.8887,198427.3594
147,166525.4375,31523.6680,198049.1094
148,166294.5781,31380.9570,197675.5312
149,166065.8281,31240.5898,197306.4219
150,165839.1250,31102.3770,196941.5000
151,165614.4375,30966.1680,196580.6094
152,165391.7656,30831.8008,196223.5625
153,165170.9375,30699.1562,195870.0938
154,164952.0156,30568.1289,195520.1406
155,164735.0000,30438.6504,195173.6562
156,164519.9219,30310.6641,194830.5938
157,164306.8594,30184.1445,194491.0000
158,164095.9688,30059.0664,194155.0312
159,163887.4375,29935.4258,193822.8594
160,163681.2656,29813.2129,193494.4844
161,163477.5781,29692.4043,193169.9844
162,163276.4375,29572.9727,192849.4062
163,163077.7969,29454.8809,192532.6719
164,162881.6406,29338.0820,192219.7188
165,162687.8281,29222.5195,191910.3438
166,162496.3281,29108.1602,191604.4844
167,162307.0000,28994.9414,191301.9375
168,162119.7344,28882.8320,191002.5625
169,161934.4688,28771.7930,190706.2656
170,161751.0312,28661.7910,190412.8281
171,161569.4688,28552.8047,190122.2812
172,161389.6719,28444.7969,189834.4688
173,161211.5625,28337.7578,189549.3125
174,161035.1250,28231.6602,189266.7812
175,160860.4062,28126.4883,188986.8906
176,160687.4062,28022.2207,188709.6250
177,160516.0938,27918.8359,188434.9375
178,160346.4531,27816.3223,188162.7812
179,160178.5781,27714.6484,187893.2188
180,160012.3906,27613.8008,187626.1875
181,159847.9375,27513.7578,187361.6875
182,159685.1094,27414.5059,187099.6094
183,159524.0000,27316.0293,186840.0312
184,159364.5156,27218.3125,186582.8281
185,159206.6406,27121.3457,186327.9844
186,159050.2500,27025.1211,186075.3750
187,158895.4375,26929.6309,185825.0625
188,158742.0312,26834.8711,185576.9062
189,158590.0938,26740.8320,185330.9219
190,158439.5312,26647.5117,185087.0469
191,158290.3281,26554.9062,184845.2344
192,158142.4375,26463.0059,184605.4375
193,157995.8281,26371.8066,184367.6406
194,157850.5000,26281.3027,184131.7969
195,157706.4844,26191.4785,183897.9688
196,157563.5625,26102.3320,183665.8906
197,157422.0625,26013.8574,183435.9219
198,157281.7969,25926.0430,183207.8438
199,157142.8281,25838.8867,182981.7188
200,157005.2344,25752.3867,182757.6250
201,156869.0312,25666.5430,182535.5781
202,156734.2031,25581.3535,182315.5625
203,156600.7969,25496.8125,182097.6094
204,156468.8281,25412.9219,181881.7500
205,156338.3438,25329.6719,181668.0156
206,156209.3438,25247.0703,181456.4062
207,156081.7656,25165.1211,181246.8906
208,155955.7188,25083.8418,181039.5625
209,155831.0469,25003.2559,180834.2969
210,155707.7500,24923.3984,180631.1562
211,155585.8438,24844.3047,180430.1562
212,155465.2969,24766.0137,180231.3125
213,155346.0625,24688.5352,180034.5938
214,155227.9531,24611.8828,179839.8438
215,155111.2031,24536.0430,179647.2500
216,154995.6406,24460.9961,179456.6406
217,154881.2344,24386.7109,179267.9375
218,154767.9688,24313.1602,179081.1250
219,154655.9062,24240.3164,178896.2188
220,154544.9375,24168.1543,178713.0938
221,154434.9531,24096.6484,178531.5938
222,154326.0469,24025.7852,178351.8281
223,154218.0469,23955.5488,178173.5938
224,154111.0000,23885.9297,177996.9375
225,154004.8906,23816.9141,177821.8125
226,153899.7812,23748.4902,177648.2656
227,153795.4844,23680.6406,177476.1250
228,153692.0938,23613.3496,177305.4375
229,153589.5781,23546.6016,177136.1875
230,153487.9062,23480.3711,176968.2812
231,153387.0625,23414.6445,176801.7031
232,153287.0781,23349.3945,176636.4688
233,153187.9219,23284.6055,176472.5312
234,153089.5781,23220.2656,176309.8438
235,152992.1406,23156.3496,176148.4844
236,152895.4844,23092.8516,175988.3438
237,152799.6562,23029.7578,175829.4062
238,152704.5781,22967.0566,175671.6406
239,152610.3125,22904.7324,175515.0469
240,152516.7812,22842.7734,175359.5625
241,152424.0156,22781.1641,175205.1875
242,152332.0156,22719.8926,175051.9062
243,152240.6406,22658.9492,174899.5938
244,152150.0938,22598.3281,174748.4219
245,152060.1406,22538.0254,174598.1719
246,151970.8750,22478.0469,174448.9219
247,151882.2500,22418.4141,174300.6562
248,151794.2344,22359.1445,174153.3750
249,151706.8125,22300.2637,174007.0781
250,151619.9531,22241.7969,173861.7500
251,151533.7188,22183.7559,173717.4688
252,151448.0156,22126.1445,173574.1562
253,151362.8906,22068.9609,173431.8438
254,151278.4219,22012.1875,173290.6094
255,151194.5469,21955.8145,173150.3594
256,151111.2969,21899.8262,173011.1250
257,151028.6094,21844.2109,172872.8125
258,150946.5156,21788.9609,172735.4688
259,150865.1250,21734.0703,172599.1875
260,150784.2656,21679.5352,172463.7969
261,150704.0000,21625.3555,172329.3594
262,150624.2344,21571.5273,172195.7656
263,150545.1250,21518.0488,172063.1719
264,150466.3906,21464.9219,171931.3125
265,150388.2031,21412.1406,171800.3438
266,150310.6094,21359.7070,171670.3125
267,150233.5781,21307.6191,171541.2031
268,150156.9219,21255.8711,171412.7969
269,150080.8438,21204.4648,171285.3125
270,150005.3281,21153.4004,171158.7344
271,149930.3281,21102.6758,171033.0000
272,149855.8594,21052.2891,170908.1562
273,149781.9688,21002.2422,170784.2188
274,149708.6094,20952.5332,170661.1406
275,149635.8594,20903.1523,170539.0156
276,149563.6094,20854.0996,170417.7031
277,149491.8906,20805.3691,170297.2656
278,149420.7031,20756.9531,170177.6562
279,149350.0156,20708.8477,170058.8594
280,149279.8125,20661.0488,169940.8594
281,149210.1094,20613.5508,169823.6562
282,149140.8281,20566.3555,169707.1875
283,149072.1562,20519.4531,169591.6094
284,149003.9531,20472.8477,169476.7969
285,148936.3125,20426.5332,169362.8438
286,148869.1562,20380.5117,169249.6719
287,148802.5469,20334.7715,169137.3125
288,148736.5469,20289.3125,169025.8594
289,148671.0938,20244.1211,168915.2188
290,148606.1875,20199.1953,168805.3750
291,148541.8125,20154.5234,168696.3438
292,148477.8750,20110.0898,168587.9688
293,148414.4531,20065.8867,168480.3438
294,148351.5469,20021.9023,168373.4531
295,148289.0781,19978.1211,168267.2031
296,148227.1250,19934.5273,168161.6562
297,148165.6875,19891.1035,168056.7969
298,148104.6406,19847.8359,167952.4688
299,148044.1562,19804.7051,167848.8594
