epoch,SPTC,MSTC,loss
69,67441.3672,20977.8047,88419.1719
70,67235.6562,20801.1328,88036.7891
71,67034.6094,20628.1523,87662.7656
72,66838.0078,20458.6836,87296.6875
73,66645.5703,20292.5625,86938.1328
74,66457.1016,20129.6406,86586.7422
75,66272.3750,19969.7969,86242.1719
76,66091.2109,19812.9141,85904.1250
77,65913.4219,19658.8984,85572.3203
78,65738.8125,19507.6641,85246.4766
79,65567.2578,19359.1367,84926.3906
80,65398.5742,19213.2422,84611.8125
81,65232.6328,19069.9180,84302.5469
82,65069.3281,18929.0977,83998.4219
83,64908.5156,18790.7148,83699.2344
84,64750.1211,18654.7031,83404.8281
85,64594.0430,18520.9961,83115.0391
86,64440.1953,18389.5176,82829.7109
87,64288.5156,18260.2012,82548.7188
88,64138.9414,18132.9766,82271.9219
89,63991.4219,18007.7734,81999.1953
90,63845.8984,17884.5273,81730.4219
91,63702.3203,17763.1719,81465.4922
92,63560.6484,17643.6484,81204.2969
93,63420.8438,17525.8965,80946.7422
94,63282.8555,17409.8672,80692.7188
95,63146.6719,17295.5078,80442.1797
96,63012.2422,17182.7773,80195.0156
97,62879.5508,17071.6270,79951.1797
98,62748.5508,16962.0234,79710.5781
99,62619.2070,16853.9277,79473.1328
100,62491.5117,16747.3105,79238.8203
101,62365.4570,16642.1426,79007.6016
102,62240.9883,16538.3984,78779.3906
103,62118.1133,16436.0586,78554.1719
104,61996.7852,16335.0947,78331.8828
105,61876.9883,16235.4932,78112.4844
106,61758.6875,16137.2324,77895.9219
107,61641.8945,16040.2881,77682.1797
108,61526.5430,15944.6426,77471.1875
109,61412.6016,15850.2695,77262.8750
110,61300.0781,15757.1455,77057.2266
111,61188.9102,15665.2480,76854.1562
112,61079.0977,15574.5488,76653.6484
113,60970.5977,15485.0293,76455.6250
114,60863.3750,15396.6641,76260.0391
115,60757.4453,15309.4336,76066.8750
116,60652.7461,15223.3184,75876.0625
117,60549.2891,15138.3008,75687.5938
118,60447.0273,15054.3604,75501.3906
119,60345.9570,14971.4834,75317.4375
120,60246.0664,14889.6523,75135.7188
121,60147.3203,14808.8467,74956.1641
122,60049.7188,14729.0537,74778.7734
123,59953.2422,14650.2539,74603.5000
124,59857.8945,14572.4297,74430.3281
125,59763.6289,14495.5586,74259.1875
126,59670.4531,14419.6250,74090.0781
127,59578.3516,14344.6094,73922.9609
128,59487.3125,14270.4902,73757.8047
129,59397.3359,14197.2490,73594.5859
130,59308.3984,14124.8682,73433.2656
131,59220.5117,14053.3281,73273.8438
132,59133.6250,13982.6084,73116.2344
133,59047.7578,13912.6953,72960.4531
134,58962.9023,13843.5723,72806.4766
135,58878.9922,13775.2246,72654.2188
136,58796.0430,13707.6406,72503.6875
137,58714.0234,13640.8164,72354.8438
138,58632.9297,13574.7393,72207.6719
139,58552.6953,13509.4072,72062.1016
140,58473.3555,13444.8125,71918.1719
141,58394.8789,13380.9492,71775.8281
142,58317.2422,13317.8076,71635.0469
143,58240.4141,13255.3789,71495.7969
144,58164.3945,13193.6494,71358.0469
145,58089.1914,13132.6074,71221.7969
146,58014.7656,13072.2402,71087.0078
147,57941.0977,13012.5371,70953.6328
148,57868.1719,12953.4834,70821.6562
149,57796.0000,12895.0693,70691.0703
150,57724.5508,12837.2871,70561.8359
151,57653.8203,12780.1230,70433.9453
152,57583.7891,12723.5723,70307.3594
153,57514.4375,12667.6270,70182.0625
154,57445.7969,12612.2773,70058.0781
155,57377.8242,12557.5215,69935.3438
156,57310.5547,12503.3516,69813.9062
157,57243.9570,12449.7656,69693.7188
158,57178.0664,12396.7559,69574.8203
159,57112.8711,12344.3193,69457.1875
160,57048.3633,12292.4512,69340.8125
161,56984.5859,12241.1445,69225.7344
162,56921.5117,12190.3916,69111.9062
163,56859.1523,12140.1855,68999.3359
164,56797.5117,12090.5195,68888.0312
165,56736.6133,12041.3789,68777.9922
166,56676.4453,11992.7598,68669.2031
167,56616.9766,11944.6523,68561.6250
168,56558.2344,11897.0430,68455.2812
169,56500.1914,11849.9297,68350.1250
170,56442.8438,11803.2988,68246.1406
171,56386.1875,11757.1436,68143.3281
172,56330.1797,11711.4570,68041.6406
173,56274.8438,11666.2285,67941.0703
174,56220.1328,11621.4512,67841.5859
175,56166.0508,11577.1172,67743.1719
176,56112.5781,11533.2168,67645.7969
177,56059.7070,11489.7461,67549.4531
178,56007.4336,11446.6953,67454.1250
179,55955.7305,11404.0625,67359.7969
180,55904.5938,11361.8398,67266.4375
181,55854.0078,11320.0264,67174.0312
182,55803.9688,11278.6152,67082.5859
183,55754.4805,11237.6055,66992.0859
184,55705.5195,11196.9941,66902.5156
185,55657.0703,11156.7773,66813.8438
186,55609.1562,11116.9531,66726.1094
187,55561.7188,11077.5176,66639.2344
188,55514.7930,11038.4688,66553.2656
189,55468.3477,10999.8008,66468.1484
190,55422.3945,10961.5127,66383.9062
191,55376.9062,10923.5957,66300.5000
192,55331.8789,10886.0449,66217.9219
193,55287.3281,10848.8545,66136.1797
194,55243.2188,10812.0186,66055.2344
195,55199.5781,10775.5293,65975.1094
196,55156.4023,10739.3838,65895.7891
197,55113.6797,10703.5742,65817.2500
198,55071.4336,10668.0977,65739.5312
199,55029.6445,10632.9502,65662.5938
200,54988.2969,10598.1250,65586.4219
201,54947.3984,10563.6211,65511.0195
202,54906.9375,10529.4336,65436.3711
203,54866.8945,10495.5586,65362.4531
204,54827.2773,10461.9902,65289.2656
205,54788.0742,10428.7256,65216.8008
206,54749.2812,10395.7578,65145.0391
207,54710.8984,10363.0840,65073.9844
208,54672.8789,10330.6973,65003.5781
209,54635.2500,10298.5918,64933.8438
210,54598.0078,10266.7637,64864.7734
211,54561.1289,10235.2080,64796.3359
212,54524.6172,10203.9189,64728.5352
213,54488.4375,10172.8936,64661.3320
214,54452.6250,10142.1270,64594.7500
215,54417.1406,10111.6123,64528.7539
216,54381.9844,10081.3477,64463.3320
217,54347.1602,10051.3281,64398.4883
218,54312.6406,10021.5508,64334.1914
219,54278.4336,9992.0098,64270.4453
220,54244.5391,9962.6992,64207.2383
221,54210.9258,9933.6211,64144.5469
222,54177.6133,9904.7686,64082.3828
223,54144.5898,9876.1416,64020.7305
224,54111.8516,9847.7373,63959.5898
225,54079.3711,9819.5566,63898.9297
226,54047.1797,9791.5957,63838.7734
227,54015.2539,9763.8574,63779.1094
228,53983.5664,9736.3398,63719.9062
229,53952.1602,9709.0449,63661.2031
230,53920.9922,9681.9717,63602.9648
231,53890.0664,9655.1201,63545.1875
232,53859.3789,9628.4883,63487.8672
233,53828.9336,9602.0752,63431.0078
234,53798.7227,9575.8779,63374.6016
235,53768.7500,9549.8945,63318.6445
236,53739.0117,9524.1191,63263.1328
237,53709.5156,9498.5508,63208.0664
238,53680.2461,9473.1836,63153.4297
239,53651.2148,9448.0107,63099.2266
240,53622.4219,9423.0293,63045.4531
241,53593.8398,9398.2344,62992.0742
242,53565.4609,9373.6211,62939.0820
243,53537.3125,9349.1885,62886.5000
244,53509.3867,9324.9346,62834.3203
245,53481.6641,9300.8594,62782.5234
246,53454.1641,9276.9668,62731.1328
247,53426.8711,9253.2617,62680.1328
248,53399.7734,9229.7461,62629.5195
249,53372.8945,9206.4277,62579.3203
250,53346.2031,9183.3057,62529.5078
251,53319.7031,9160.3838,62480.0859
252,53293.4023,9137.6592,62431.0625
253,53267.2969,9115.1289,62382.4258
254,53241.3672,9092.7891,62334.1562
255,53215.6445,9070.6357,62286.2812
256,53190.0664,9048.6641,62238.7305
257,53164.7031,9026.8730,62191.5781
258,53139.5195,9005.2559,62144.7734
259,53114.5195,8983.8105,62098.3281
260,53089.6875,8962.5342,62052.2227
261,53065.0391,8941.4229,62006.4609
262,53040.5547,8920.4746,61961.0312
263,53016.2617,8899.6855,61915.9453
264,52992.1289,8879.0557,61871.1836
265,52968.1758,8858.5801,61826.7578
266,52944.3867,8838.2578,61782.6445
267,52920.7734,8818.0859,61738.8594
268,52897.3320,8798.0625,61695.3945
269,52874.0547,8778.1855,61652.2422
270,52850.9414,8758.4521,61609.3945
271,52828.0117,8738.8633,61566.8750
272,52805.2227,8719.4141,61524.6367
273,52782.6211,8700.1035,61482.7266
274,52760.1797,8680.9316,61441.1094
275,52737.9062,8661.8945,61399.8008
276,52715.8008,8642.9922,61358.7930
277,52693.8398,8624.2227,61318.0625
278,52672.0664,8605.5850,61277.6523
279,52650.4414,8587.0762,61237.5156
280,52628.9766,8568.6953,61197.6719
281,52607.6797,8550.4424,61158.1211
282,52586.5312,8532.3145,61118.8438
283,52565.5586,8514.3125,61079.8711
284,52544.7422,8496.4316,61041.1719
285,52524.0664,8478.6729,61002.7383
286,52503.5586,8461.0352,60964.5938
287,52483.1953,8443.5146,60926.7109
288,52462.9844,8426.1133,60889.0977
289,52442.9219,8408.8281,60851.7500
290,52423.0039,8391.6582,60814.6641
291,52403.2227,8374.6006,60777.8242
292,52383.5781,8357.6562,60741.2344
293,52364.0508,8340.8213,60704.8711
294,52344.6562,8324.0977,60668.7539
295,52325.3672,8307.4844,60632.8516
296,52306.1875,8290.9824,60597.1719
297,52287.0898,8274.5947,60561.6836
298,52268.0938,8258.3203,60526.4141
299,52249.1797,8242.1611,60491.3398
