epoch,SPTC,MSTC,not_reached,loss
0,188445.4531,23883.1367,0.0000,212328.5938
1,188362.3594,23834.8086,0.0000,212197.1719
2,188279.4844,23786.7910,0.0000,212066.2812
3,188196.9688,23739.0781,0.0000,211936.0469
4,188115.2969,23691.6680,0.0000,211806.9688
5,188034.6719,23644.5586,0.0000,211679.2344
6,187955.1406,23597.7461,0.0000,211552.8906
7,187876.8750,23551.2285,0.0000,211428.1094
8,187799.6562,23504.9922,0.0000,211304.6562
9,187723.3438,23459.0391,0.0000,211182.3750
10,187647.7344,23413.3516,0.0000,211061.0938
11,187572.7500,23367.9258,0.0000,210940.6719
12,187498.4375,23322.7598,0.0000,210821.2031
13,187424.6250,23277.8555,0.0000,210702.4844
14,187351.2188,23233.2090,0.0000,210584.4219
15,187278.2656,23188.8086,0.0000,210467.0781
16,187205.7656,23144.6426,0.0000,210350.4062
17,187133.5781,23100.6875,0.0000,210234.2656
18,187061.8438,23056.9336,0.0000,210118.7812
19,186990.6250,23013.3691,0.0000,210004.0000
20,186919.9531,22969.9883,0.0000,209889.9375
21,186849.8438,22926.7930,0.0000,209776.6406
22,186780.3750,22883.7715,0.0000,209664.1406
23,186711.5156,22840.9141,0.0000,209552.4375
24,186643.2969,22798.2109,0.0000,209441.5000
25,186575.6875,22755.6562,0.0000,209331.3438
26,186508.5938,22713.2578,0.0000,209221.8438
27,186441.9375,22671.0449,0.0000,209112.9844
28,186375.6875,22629.0527,0.0000,209004.7344
29,186309.7812,22587.3359,0.0000,208897.1250
30,186244.2344,22545.9492,0.0000,208790.1875
31,186178.9062,22504.9258,0.0000,208683.8281
32,186114.0156,22464.2910,0.0000,208578.3125
33,186049.5625,22424.0449,0.0000,208473.6094
34,185985.5312,22384.1758,0.0000,208369.7031
35,185922.0625,22344.6562,0.0000,208266.7188
36,185859.2344,22305.4668,0.0000,208164.7031
37,185796.8594,22266.5742,0.0000,208063.4375
38,185734.9844,22227.9590,0.0000,207962.9375
39,185673.5156,22189.5977,0.0000,207863.1094
40,185612.5312,22151.4727,0.0000,207764.0000
41,185551.9219,22113.5664,0.0000,207665.4844
42,185491.8281,22075.8672,0.0000,207567.6875
43,185432.2031,22038.3516,0.0000,207470.5625
44,185373.0469,22001.0117,0.0000,207374.0625
45,185314.4688,21963.8320,0.0000,207278.2969
46,185256.3750,21926.8105,0.0000,207183.1875
47,185198.7500,21889.9434,0.0000,207088.6875
48,185141.4688,21853.2285,0.0000,206994.7031
49,185084.6250,21816.6641,0.0000,206901.2812
50,185028.2500,21780.2441,0.0000,206808.5000
51,184972.1719,21743.9707,0.0000,206716.1406
52,184916.5000,21707.8457,0.0000,206624.3438
53,184861.2031,21671.8750,0.0000,206533.0781
54,184806.1875,21636.0684,0.0000,206442.2500
55,184751.5625,21600.4414,0.0000,206352.0000
56,184697.2188,21565.0234,0.0000,206262.2500
57,184643.1875,21529.8301,0.0000,206173.0156
58,184589.3438,21494.8867,0.0000,206084.2344
59,184535.8594,21460.2031,0.0000,205996.0625
60,184482.5312,21425.7852,0.0000,205908.3125
61,184429.4219,21391.6289,0.0000,205821.0469
62,184376.6250,21357.7246,0.0000,205734.3438
63,184323.9844,21324.0547,0.0000,205648.0312
64,184271.5625,21290.6113,0.0000,205562.1719
65,184219.3594,21257.3750,0.0000,205476.7344
66,184167.2344,21224.3359,0.0000,205391.5625
67,184115.3594,21191.4785,0.0000,205306.8438
68,184063.5625,21158.7930,0.0000,205222.3594
69,184011.9219,21126.2734,0.0000,205138.1875
70,183960.3281,21093.9102,0.0000,205054.2344
71,183908.7344,21061.6992,0.0000,204970.4375
72,183857.2188,21029.6367,0.0000,204886.8594
73,183805.6250,20997.7188,0.0000,204803.3438
74,183754.0938,20965.9414,0.0000,204720.0312
75,183702.7500,20934.3105,0.0000,204637.0625
76,183651.6719,20902.8281,0.0000,204554.5000
77,183601.0625,20871.5039,0.0000,204472.5625
78,183550.8438,20840.3418,0.0000,204391.1875
79,183501.1094,20809.3477,0.0000,204310.4531
80,183451.9688,20778.5195,0.0000,204230.4844
81,183403.2656,20747.8633,0.0000,204151.1250
82,183355.0156,20717.3750,0.0000,204072.3906
83,183307.2031,20687.0469,0.0000,203994.2500
84,183259.7656,20656.8750,0.0000,203916.6406
85,183212.6094,20626.8574,0.0000,203839.4688
86,183165.7812,20596.9844,0.0000,203762.7656
87,183119.2500,20567.2520,0.0000,203686.5000
88,183072.9531,20537.6543,0.0000,203610.6094
89,183027.0312,20508.1797,0.0000,203535.2188
90,182981.2500,20478.8242,0.0000,203460.0781
91,182935.7344,20449.5820,0.0000,203385.3125
92,182890.4531,20420.4414,0.0000,203310.8906
93,182845.3750,20391.3984,0.0000,203236.7812
94,182800.4062,20362.4492,0.0000,203162.8594
95,182755.7188,20333.5898,0.0000,203089.3125
96,182711.2500,20304.8320,0.0000,203016.0781
97,182666.9531,20276.1836,0.0000,202943.1406
98,182622.9375,20247.6602,0.0000,202870.5938
99,182579.2031,20219.2656,0.0000,202798.4688
100,182535.8125,20191.0078,0.0000,202726.8125
101,182492.6719,20162.8828,0.0000,202655.5625
102,182449.8281,20134.8906,0.0000,202584.7188
103,182407.2656,20107.0293,0.0000,202514.2969
104,182364.9062,20079.2969,0.0000,202444.2031
105,182322.9062,20051.6895,0.0000,202374.5938
106,182281.1250,20024.2109,0.0000,202305.3438
107,182239.6562,19996.8613,0.0000,202236.5156
108,182198.3906,19969.6367,0.0000,202168.0312
109,182157.4062,19942.5430,0.0000,202099.9531
110,182116.6875,19915.5762,0.0000,202032.2656
111,182076.1875,19888.7383,0.0000,201964.9219
112,182035.9844,19862.0312,0.0000,201898.0156
