epoch,SPTC,MSTC,loss
51,264691.2500,71613.5156,336304.7500
52,263476.9375,70904.5000,334381.4375
53,262315.0000,70217.4844,332532.5000
54,261201.2188,69550.7344,330751.9375
55,260131.1719,68902.7031,329033.8750
56,259101.5312,68272.0156,327373.5625
57,258108.8594,67657.4219,325766.2812
58,257150.4219,67057.8438,324208.2500
59,256223.3906,66472.2812,322695.6875
60,255325.5469,65899.8984,321225.4375
61,254454.4688,65339.9336,319794.4062
62,253608.3594,64791.7148,318400.0625
63,252785.3281,64254.6602,317040.0000
64,251983.6875,63728.2656,315711.9375
65,251201.8750,63212.0742,314413.9375
66,250438.4062,62705.6797,313144.0938
67,249692.1875,62208.7188,311900.9062
68,248961.9531,61720.8438,310682.8125
69,248246.7031,61241.7344,309488.4375
70,247545.3750,60771.0742,308316.4375
71,246857.1719,60308.5625,307165.7500
72,246181.4844,59853.8984,306035.3750
73,245517.5781,59406.7969,304924.3750
74,244864.9844,58966.9688,303831.9375
75,244222.9219,58534.1484,302757.0625
76,243591.1094,58108.0820,301699.1875
77,242969.0312,57688.5234,300657.5625
78,242356.1250,57275.2734,299631.4062
79,241752.2344,56868.1211,298620.3438
80,241156.7500,56466.8984,297623.6562
81,240569.4531,56071.4375,296640.8750
82,239989.9062,55681.5859,295671.5000
83,239417.9219,55297.2031,294715.1250
84,238853.1562,54918.1328,293771.2812
85,238295.4531,54544.2500,292839.6875
86,237744.4219,54175.4023,291919.8125
87,237200.1250,53811.4570,291011.5938
88,236662.3281,53452.2891,290114.6250
89,236130.9219,53097.7773,289228.6875
90,235605.7031,52747.8438,288353.5625
91,235086.6250,52402.4102,287489.0312
92,234573.5781,52061.4375,286635.0000
93,234066.4062,51724.8828,285791.2812
94,233565.1094,51392.7422,284957.8438
95,233069.4844,51065.0078,284134.5000
96,232579.5000,50741.6719,283321.1875
97,232095.0781,50422.7188,282517.8125
98,231616.1562,50108.1094,281724.2500
99,231142.7031,49797.8086,280940.5000
100,230674.5156,49491.7344,280166.2500
101,230211.8594,49189.8203,279401.6875
102,229754.4062,48891.9531,278646.3750
103,229302.1094,48598.0117,277900.1250
104,228854.9844,48307.8828,277162.8750
105,228412.7812,48021.4453,276434.2188
106,227975.5000,47738.5703,275714.0625
107,227542.9688,47459.1602,275002.1250
108,227115.1875,47183.1172,274298.3125
109,226691.8594,46910.3789,273602.2500
110,226273.2031,46640.8867,272914.0938
111,225858.6875,46374.6094,272233.3125
112,225448.4375,46111.5391,271559.9688
113,225042.2188,45851.6719,270893.8750
114,224640.0625,45595.0078,270235.0625
115,224241.7188,45341.5508,269583.2812
116,223847.0469,45091.3008,268938.3438
117,223455.9844,44844.2383,268300.2188
118,223068.4688,44600.3359,267668.8125
119,222684.4062,44359.5469,267043.9375
120,222303.7344,44121.8164,266425.5625
121,221926.4219,43887.0742,265813.5000
122,221552.4531,43655.2422,265207.6875
123,221181.6875,43426.2461,264607.9375
124,220814.2812,43200.0078,264014.2812
125,220450.1562,42976.4453,263426.5938
126,220089.2344,42755.4922,262844.7188
127,219731.6562,42537.0781,262268.7500
128,219377.3906,42321.1289,261698.5156
129,219026.4375,42107.5898,261134.0312
130,218678.8594,41896.3984,260575.2500
131,218334.5625,41687.4805,260022.0469
132,217993.5625,41480.7852,259474.3438
133,217655.8750,41276.2578,258932.1250
134,217321.4688,41073.8516,258395.3125
135,216990.2344,40873.5156,257863.7500
136,216662.2344,40675.2148,257337.4531
137,216337.3125,40478.9219,256816.2344
138,216015.5625,40284.6094,256300.1719
139,215696.7656,40092.2656,255789.0312
140,215380.8906,39901.8828,255282.7812
141,215067.9062,39713.4648,254781.3750
142,214757.6875,39527.0156,254284.7031
143,214450.1094,39342.5391,253792.6562
144,214145.2500,39160.0547,253305.3125
145,213842.9062,38979.5508,252822.4531
146,213543.0625,38801.0391,252344.0938
147,213245.8281,38624.5156,251870.3438
148,212951.1250,38449.9531,251401.0781
149,212659.0000,38277.3359,250936.3438
150,212369.5938,38106.6250,250476.2188
151,212082.8906,37937.7891,250020.6875
152,211798.8750,37770.7695,249569.6406
153,211517.6406,37605.5156,249123.1562
154,211239.1094,37441.9766,248681.0938
155,210963.3438,37280.0938,248243.4375
156,210690.2344,37119.8125,247810.0469
157,210419.7500,36961.0859,247380.8438
158,210151.9688,36803.8516,246955.8125
159,209886.8750,36648.0703,246534.9375
160,209624.5000,36493.6992,246118.2031
161,209364.8438,36340.6953,245705.5312
162,209108.0938,36189.0234,245297.1250
163,208853.9531,36038.6484,244892.5938
164,208602.5938,35889.5312,244492.1250
165,208353.8438,35741.6445,244095.4844
166,208107.7031,35594.9648,243702.6719
167,207864.1406,35449.4727,243313.6094
168,207623.0000,35305.1562,242928.1562
169,207384.4062,35162.0000,242546.4062
170,207148.2031,35020.0078,242168.2188
171,206914.4062,34879.1758,241793.5781
172,206682.9688,34739.4961,241422.4688
173,206453.7031,34600.9688,241054.6719
174,206226.7812,34463.5898,240690.3750
175,206001.9219,34327.3359,240329.2500
176,205779.1875,34192.1875,239971.3750
177,205558.3906,34058.1133,239616.5000
178,205339.5625,33925.0820,239264.6406
179,205122.6875,33793.0664,238915.7500
180,204907.5469,33662.0352,238569.5781
181,204694.1406,33531.9570,238226.0938
182,204482.5000,33402.8086,237885.3125
183,204272.5156,33274.5781,237547.0938
184,204064.0938,33147.2695,237211.3594
185,203857.3906,33020.8828,236878.2812
186,203652.3125,32895.4609,236547.7812
187,203448.9219,32771.0312,236219.9531
188,203247.2812,32647.6445,235894.9219
189,203047.3906,32525.3457,235572.7344
190,202849.2500,32404.1660,235253.4219
191,202652.9375,32284.1211,234937.0625
192,202458.5000,32165.2070,234623.7031
193,202265.7500,32047.3984,234313.1562
194,202074.8594,31930.6719,234005.5312
195,201885.6562,31814.9824,233700.6406
196,201698.1094,31700.2891,233398.4062
197,201512.2969,31586.5547,233098.8438
198,201328.0469,31473.7422,232801.7812
199,201145.4375,31361.8281,232507.2656
200,200964.2656,31250.7891,232215.0625
201,200784.5781,31140.6211,231925.2031
202,200606.3750,31031.3281,231637.7031
203,200429.5312,30922.9258,231352.4531
204,200254.0312,30815.4414,231069.4688
205,200079.8594,30708.9102,230788.7656
206,199906.8906,30603.3652,230510.2500
207,199735.0312,30498.8379,230233.8750
208,199564.3750,30395.3438,229959.7188
209,199394.9062,30292.8945,229687.7969
210,199226.5781,30191.4844,229418.0625
211,199059.4844,30091.0977,229150.5781
212,198893.5625,29991.7012,228885.2656
213,198728.7500,29893.2617,228622.0156
214,198565.2188,29795.7500,228360.9688
215,198402.8594,29699.1562,228102.0156
216,198241.8281,29603.4707,227845.2969
217,198082.1094,29508.7148,227590.8281
218,197923.7500,29414.8945,227338.6406
219,197766.7656,29322.0371,227088.7969
220,197611.0938,29230.1504,226841.2500
221,197456.7812,29139.2246,226596.0000
222,197303.6094,29049.2500,226352.8594
223,197151.6562,28960.1992,226111.8594
224,197000.7656,28872.0469,225872.8125
225,196851.0312,28784.7559,225635.7812
226,196702.4531,28698.2871,225400.7344
227,196554.9531,28612.6055,225167.5625
228,196408.6094,28527.6738,224936.2812
229,196263.3125,28443.4395,224706.7500
230,196119.1094,28359.8613,224478.9688
231,195976.0156,28276.9023,224252.9219
232,195834.0312,28194.5430,224028.5781
233,195693.1562,28112.7832,223805.9375
234,195553.3750,28031.6621,223585.0312
235,195414.5469,27951.2598,223365.8125
236,195276.7969,27871.6523,223148.4531
237,195139.9531,27792.8828,222932.8438
238,195004.1250,27714.9609,222719.0938
239,194869.2031,27637.8359,222507.0312
240,194735.3281,27561.4629,222296.7969
241,194602.3594,27485.7852,222088.1406
242,194470.4844,27410.7676,221881.2500
243,194339.5000,27336.3672,221675.8750
244,194209.5781,27262.5625,221472.1406
245,194080.5781,27189.3223,221269.9062
246,193952.5625,27116.6270,221069.1875
247,193825.6250,27044.4648,220870.0938
248,193699.5625,26972.8125,220672.3750
249,193574.5000,26901.6602,220476.1562
250,193450.4375,26830.9941,220281.4375
251,193327.3438,26760.8086,220088.1562
252,193205.1562,26691.0977,219896.2500
253,193084.0000,26621.8555,219705.8594
254,192963.8906,26553.0898,219516.9844
255,192844.7344,26484.7949,219329.5312
256,192726.6094,26416.9785,219143.5938
257,192609.5781,26349.6465,218959.2188
258,192493.5469,26282.8008,218776.3438
259,192378.5156,26216.4414,218594.9531
260,192264.6406,26150.5703,218415.2188
261,192151.7656,26085.1719,218236.9375
262,192039.8906,26020.2480,218060.1406
263,191929.1094,25955.7891,217884.9062
264,191819.2500,25891.7793,217711.0312
265,191710.4688,25828.2285,217538.7031
266,191602.7344,25765.1367,217367.8750
267,191495.9531,25702.5156,217198.4688
268,191390.1719,25640.3672,217030.5312
269,191285.3750,25578.7070,216864.0781
270,191181.7031,25517.5430,216699.2500
271,191079.0000,25456.8828,216535.8750
272,190977.2188,25396.7188,216373.9375
273,190876.5000,25337.0527,216213.5469
274,190776.5938,25277.8730,216054.4688
275,190677.7969,25219.1719,215896.9688
276,190579.7812,25160.9414,215740.7188
277,190482.7344,25103.1719,215585.9062
278,190386.5156,25045.8438,215432.3594
279,190291.1719,24988.9609,215280.1250
280,190196.6250,24932.5078,215129.1250
281,190102.9688,24876.4805,214979.4531
282,190009.9531,24820.8594,214830.8125
283,189917.6562,24765.6328,214683.2812
284,189826.0469,24710.7676,214536.8125
285,189735.0625,24656.2324,214391.2969
286,189644.6562,24601.9922,214246.6562
287,189554.8281,24548.0137,214102.8438
288,189465.6562,24494.2852,213959.9375
289,189377.1875,24440.8379,213818.0312
290,189289.4844,24387.7402,213677.2188
291,189202.5781,24335.0859,213537.6562
292,189116.4531,24282.9609,213399.4062
293,189031.0625,24231.3926,213262.4531
294,188946.2969,24180.3672,213126.6562
295,188862.0312,24129.8398,212991.8750
296,188778.2344,24079.7559,212857.9844
297,188694.7969,24030.0723,212724.8750
298,188611.5312,23980.7578,212592.2812
299,188528.4375,23931.7832,212460.2188
