epoch,SPTC,MSTC,not_reached,loss
266,76795.2109,9773.6855,0.0000,86568.8984
267,76784.9531,9766.2441,0.0000,86551.1953
268,76774.7656,9758.8447,0.0000,86533.6094
269,76764.6094,9751.4844,0.0000,86516.0938
270,76754.5078,9744.1602,0.0000,86498.6719
271,76744.4375,9736.8691,0.0000,86481.3047
272,76734.3828,9729.6113,0.0000,86463.9922
273,76724.4062,9722.3828,0.0000,86446.7891
274,76714.4453,9715.1836,0.0000,86429.6250
275,76704.5156,9708.0137,0.0000,86412.5312
276,76694.5938,9700.8701,0.0000,86395.4609
277,76684.7578,9693.7520,0.0000,86378.5078
278,76674.9375,9686.6582,0.0000,86361.5938
279,76665.1875,9679.5830,0.0000,86344.7734
280,76655.4844,9672.5293,0.0000,86328.0156
281,76645.7812,9665.4902,0.0000,86311.2734
282,76636.1406,9658.4697,0.0000,86294.6094
283,76626.5625,9651.4619,0.0000,86278.0234
284,76617.0000,9644.4648,0.0000,86261.4688
285,76607.4688,9637.4756,0.0000,86244.9453
286,76597.9922,9630.4873,0.0000,86228.4766
287,76588.5469,9623.4941,0.0000,86212.0391
288,76579.1328,9616.4893,0.0000,86195.6250
289,76569.7031,9609.4648,0.0000,86179.1719
290,76560.2578,9602.4141,0.0000,86162.6719
291,76550.8125,9595.3467,0.0000,86146.1562
292,76541.3906,9588.2988,0.0000,86129.6875
293,76532.0547,9581.3135,0.0000,86113.3672
294,76522.7812,9574.4111,0.0000,86097.1953
295,76513.5625,9567.5859,0.0000,86081.1484
296,76504.3906,9560.8203,0.0000,86065.2109
297,76495.2812,9554.0996,0.0000,86049.3828
298,76486.1953,9547.4160,0.0000,86033.6094
299,76477.1328,9540.7637,0.0000,86017.8984
