epoch,SPTC,MSTC,loss
0,12428454.0000,1076763.7500,13505218.0000
1,8365512.0000,919987.2500,9285499.0000
2,5687618.0000,785178.3125,6472796.5000
3,3941666.5000,670618.7500,4612285.0000
4,2800760.7500,574048.4375,3374809.2500
5,2046359.6250,493054.1875,2539413.7500
6,1538550.3750,425310.8438,1963861.2500
7,1189442.7500,368721.8125,1558164.5000
8,944026.2500,321457.7500,1265484.0000
9,767631.7500,281958.5625,1049590.2500
10,638121.1875,248906.5938,887027.7500
11,541118.3125,221197.6094,762315.9375
12,467120.7500,197908.3750,665029.1250
13,409718.3438,178273.8750,587992.2500
14,364504.0625,161661.5000,526165.5625
15,328391.7500,147550.5938,475942.3438
16,299181.6562,135513.3438,434695.0000
17,275279.8438,125198.6406,400478.5000
18,255513.5156,116318.5703,371832.0938
19,239007.8281,108637.2031,347645.0312
20,225101.3750,101961.0156,327062.3750
21,213288.0625,96130.9062,309418.9688
22,203176.1406,91015.7500,294191.8750
23,194459.5156,86507.1406,280966.6562
24,186896.3750,82515.1641,269411.5312
25,180294.4531,78964.9219,259259.3750
26,174498.7656,75793.9609,250292.7188
27,169384.2031,72949.8828,242334.0938
28,164848.3906,70388.5938,235236.9844
29,160807.0938,68072.9688,228880.0625
30,157190.5312,65971.4766,223162.0000
31,153940.5312,64057.2188,217997.7500
32,151008.2656,62307.2578,213315.5312
33,148352.5469,60701.8750,209054.4219
34,145938.6562,59224.1172,205162.7812
35,143736.7344,57859.3281,201596.0625
36,141721.2656,56594.7969,198316.0625
37,139870.3281,55419.4766,195289.8125
38,138165.1719,54323.6719,192488.8438
39,136589.2500,53298.9141,189888.1562
40,135128.3594,52337.7773,187466.1406
41,133770.0938,51433.7500,185203.8438
42,132503.5469,50580.9531,183084.5000
43,131319.3906,49774.2734,181093.6562
44,130209.1172,49009.1523,179218.2656
45,129165.4609,48281.5469,177447.0000
46,128181.8594,47587.8398,175769.7031
47,127252.4688,46924.7812,174177.2500
48,126372.2578,46289.4922,172661.7500
49,125536.7656,45679.4141,171216.1875
50,124741.9297,45092.2656,169834.1875
51,123984.2422,44526.0469,168510.2812
52,123260.4297,43979.0312,167239.4688
53,122567.6484,43449.7188,166017.3750
54,121903.2969,42936.8164,164840.1094
55,121265.0547,42439.2266,163704.2812
56,120650.7656,41956.0312,162606.7969
57,120058.5859,41486.4609,161545.0469
58,119486.7500,41029.8594,160516.6094
59,118933.8047,40585.6484,159519.4531
60,118398.3125,40153.3125,158551.6250
61,117879.1172,39732.3984,157611.5156
62,117375.0469,39322.4766,156697.5312
63,116885.2500,38923.1016,155808.3438
64,116408.7891,38533.8320,154942.6250
65,115944.8594,38154.2148,154099.0781
66,115492.7344,37783.7891,153276.5312
67,115051.6953,37422.0781,152473.7812
68,114621.0547,37068.6484,151689.7031
69,114200.1641,36723.0938,150923.2500
70,113788.3906,36385.0156,150173.4062
71,113385.1719,36054.0781,149439.2500
72,112989.9453,35729.9922,148719.9375
73,112602.0703,35412.5156,148014.5938
74,112220.9453,35101.4297,147322.3750
75,111846.0625,34796.5547,146642.6250
76,111476.8672,34497.7383,145974.6094
77,111112.8750,34204.8828,145317.7500
78,110753.6484,33917.8672,144671.5156
79,110398.9297,33636.5938,144035.5312
80,110048.4766,33360.9648,143409.4375
81,109702.2734,33090.8672,142793.1406
82,109360.3594,32826.1875,142186.5469
83,109022.8750,32566.7695,141589.6406
84,108690.1172,32312.4727,141002.5938
85,108362.3750,32063.1504,140425.5312
86,108039.9609,31818.6328,139858.5938
87,107722.9141,31578.7812,139301.6875
88,107411.2500,31343.4551,138754.7031
89,107104.7656,31112.5117,138217.2812
90,106803.2109,30885.8242,137689.0312
91,106506.3516,30663.2891,137169.6406
92,106213.8047,30444.7891,136658.5938
93,105925.3906,30230.2266,136155.6250
94,105640.7891,30019.4980,135660.2812
95,105359.8906,29812.5059,135172.3906
96,105082.3906,29609.1523,134691.5469
97,104808.0547,29409.3438,134217.4062
98,104536.8125,29212.9844,133749.7969
99,104268.5391,29019.9941,133288.5312
100,104003.0469,28830.3066,132833.3594
101,103740.4297,28643.8496,132384.2812
102,103480.4609,28460.5742,131941.0312
103,103223.1719,28280.4258,131503.5938
104,102968.4766,28103.3633,131071.8438
105,102716.1562,27929.3359,130645.4922
106,102466.0547,27758.2891,130224.3438
107,102217.9219,27590.1367,129808.0625
108,101971.4531,27424.7949,129396.2500
109,101726.4219,27262.1758,128988.5938
110,101482.6250,27102.1738,128584.7969
111,101239.8594,26944.7051,128184.5625
112,100998.1094,26789.6719,127787.7812
113,100757.5078,26636.9844,127394.4922
114,100518.1641,26486.5508,127004.7188
115,100280.4453,26338.2910,126618.7344
116,100044.8359,26192.1113,126236.9453
117,99811.7500,26047.9336,125859.6875
118,99581.7734,25905.6816,125487.4531
119,99355.3828,25765.2734,125120.6562
120,99133.0000,25626.6289,124759.6250
121,98915.0078,25489.6816,124404.6875
122,98701.5234,25354.3516,124055.8750
123,98492.6172,25220.5664,123713.1875
124,98288.1172,25088.2637,123376.3828
125,98088.0000,24957.4023,123045.4062
126,97892.0547,24827.9414,122720.0000
127,97700.0000,24699.8477,122399.8438
128,97511.6328,24573.0977,122084.7344
129,97326.7578,24447.6660,121774.4219
130,97145.1328,24323.5273,121468.6562
131,96966.6094,24200.6523,121167.2656
132,96791.0156,24079.0234,120870.0391
133,96618.1016,23958.6172,120576.7188
134,96447.6953,23839.4277,120287.1250
135,96279.6406,23721.4492,120001.0938
136,96113.8203,23604.6797,119718.5000
137,95950.1250,23489.1055,119439.2344
138,95788.5703,23374.6973,119163.2656
139,95629.0938,23261.4316,118890.5234
140,95471.6953,23149.2715,118620.9688
141,95316.2656,23038.1875,118354.4531
142,95162.7344,22928.1504,118090.8828
143,95010.9922,22819.1387,117830.1328
144,94860.9219,22711.1426,117572.0625
145,94712.4844,22604.1523,117316.6406
146,94565.5547,22498.1562,117063.7109
147,94420.0781,22393.1484,116813.2266
148,94276.0703,22289.1016,116565.1719
149,94133.6172,22185.9883,116319.6094
150,93992.7266,22083.7637,116076.4922
151,93853.4922,21982.3984,115835.8906
152,93715.8672,21881.8633,115597.7344
153,93579.8281,21782.1484,115361.9766
154,93445.2969,21683.2422,115128.5391
155,93312.1797,21585.1309,114897.3125
156,93180.3594,21487.8047,114668.1641
157,93049.7734,21391.2539,114441.0312
158,92920.3750,21295.4629,114215.8359
159,92792.1406,21200.4297,113992.5703
160,92665.0391,21106.1445,113771.1875
161,92539.0781,21012.6016,113551.6797
162,92414.3125,20919.7930,113334.1094
163,92290.7344,20827.7188,113118.4531
164,92168.2734,20736.3809,112904.6562
165,92046.9375,20645.7988,112692.7344
166,91926.7109,20555.9883,112482.7031
167,91807.6641,20466.9766,112274.6406
168,91689.7344,20378.7871,112068.5234
169,91572.9688,20291.4336,111864.4062
170,91457.3125,20204.9141,111662.2266
171,91342.7422,20119.2227,111461.9688
172,91229.1719,20034.3516,111263.5234
173,91116.7031,19950.2852,111066.9844
174,91005.2656,19867.0117,110872.2812
175,90895.0000,19784.5117,110679.5156
176,90785.8672,19702.7656,110488.6328
177,90677.9219,19621.7559,110299.6797
178,90571.0938,19541.4609,110112.5547
179,90465.3359,19461.8750,109927.2109
180,90360.6406,19382.9961,109743.6406
181,90256.9297,19304.8359,109561.7656
182,90154.2500,19227.4023,109381.6562
183,90052.5547,19150.7109,109203.2656
184,89951.7812,19074.7715,109026.5547
185,89851.9688,18999.5820,108851.5469
186,89753.0469,18925.1484,108678.1953
187,89655.0156,18851.4609,108506.4766
188,89557.8281,18778.5195,108336.3438
189,89461.4844,18706.3203,108167.8047
190,89365.9297,18634.8594,108000.7891
191,89271.2031,18564.1328,107835.3359
192,89177.2500,18494.1328,107671.3828
193,89084.0938,18424.8574,107508.9531
194,88991.6250,18356.2969,107347.9219
195,88899.9062,18288.4492,107188.3594
196,88808.7734,18221.2969,107030.0703
197,88718.3438,18154.8223,106873.1641
