epoch,SPTC,MSTC,not_reached,loss
0,87184.8672,14514.7471,0.0000,101699.6172
1,87144.3984,14483.7021,0.0000,101628.1016
2,87104.1875,14452.8594,0.0000,101557.0469
3,87064.2344,14422.2090,0.0000,101486.4453
4,87024.5156,14391.7363,0.0000,101416.2500
5,86985.0625,14361.4346,0.0000,101346.5000
6,86945.8359,14331.2930,0.0000,101277.1250
7,86906.8438,14301.3115,0.0000,101208.1562
8,86868.0781,14271.4863,0.0000,101139.5625
9,86829.5781,14241.8262,0.0000,101071.4062
10,86791.3281,14212.3398,0.0000,101003.6719
11,86753.3203,14183.0361,0.0000,100936.3594
12,86715.5547,14153.9150,0.0000,100869.4688
13,86678.0781,14124.9805,0.0000,100803.0625
14,86640.8438,14096.2236,0.0000,100737.0703
15,86603.8359,14067.6406,0.0000,100671.4766
16,86567.0859,14039.2256,0.0000,100606.3125
17,86530.5781,14010.9785,0.0000,100541.5547
18,86494.2656,13982.8936,0.0000,100477.1562
19,86458.1875,13954.9707,0.0000,100413.1562
20,86422.3047,13927.2129,0.0000,100349.5156
21,86386.6016,13899.6133,0.0000,100286.2188
22,86351.1406,13872.1777,0.0000,100223.3203
23,86315.8828,13844.9004,0.0000,100160.7812
24,86280.8125,13817.7793,0.0000,100098.5938
25,86245.9531,13790.8145,0.0000,100036.7656
26,86211.2656,13764.0049,0.0000,99975.2734
27,86176.7734,13737.3477,0.0000,99914.1250
28,86142.5000,13710.8418,0.0000,99853.3438
29,86108.3750,13684.4883,0.0000,99792.8594
30,86074.4922,13658.2842,0.0000,99732.7734
31,86040.7578,13632.2305,0.0000,99672.9844
32,86007.2188,13606.3223,0.0000,99613.5391
33,85973.8828,13580.5645,0.0000,99554.4453
34,85940.7031,13554.9512,0.0000,99495.6562
35,85907.7188,13529.4863,0.0000,99437.2031
36,85874.9297,13504.1650,0.0000,99379.0938
37,85842.3203,13478.9922,0.0000,99321.3125
38,85809.9141,13453.9668,0.0000,99263.8828
39,85777.7109,13429.0869,0.0000,99206.7969
40,85745.7266,13404.3555,0.0000,99150.0781
41,85713.9297,13379.7676,0.0000,99093.6953
42,85682.3125,13355.3203,0.0000,99037.6328
43,85650.8984,13331.0137,0.0000,98981.9141
44,85619.6875,13306.8447,0.0000,98926.5312
45,85588.6406,13282.8086,0.0000,98871.4531
46,85557.8203,13258.9043,0.0000,98816.7266
47,85527.1641,13235.1270,0.0000,98762.2891
48,85496.6797,13211.4766,0.0000,98708.1562
49,85466.3672,13187.9512,0.0000,98654.3203
50,85436.2031,13164.5439,0.0000,98600.7500
51,85406.2266,13141.2578,0.0000,98547.4844
52,85376.4297,13118.0928,0.0000,98494.5234
53,85346.7578,13095.0449,0.0000,98441.8047
54,85317.2656,13072.1133,0.0000,98389.3750
55,85287.9219,13049.2979,0.0000,98337.2188
56,85258.7266,13026.5947,0.0000,98285.3203
57,85229.6719,13004.0068,0.0000,98233.6797
58,85200.7656,12981.5293,0.0000,98182.2969
59,85172.0234,12959.1621,0.0000,98131.1875
60,85143.3984,12936.9053,0.0000,98080.3047
61,85114.9219,12914.7549,0.0000,98029.6797
62,85086.6328,12892.7148,0.0000,97979.3438
63,85058.4375,12870.7812,0.0000,97929.2188
64,85030.4453,12848.9570,0.0000,97879.4062
65,85002.6016,12827.2441,0.0000,97829.8438
66,84974.8906,12805.6445,0.0000,97780.5312
67,84947.3438,12784.1582,0.0000,97731.5000
68,84919.9531,12762.7871,0.0000,97682.7422
69,84892.7344,12741.5293,0.0000,97634.2656
70,84865.7188,12720.3838,0.0000,97586.1016
71,84838.7812,12699.3516,0.0000,97538.1328
72,84812.0156,12678.4277,0.0000,97490.4453
73,84785.4297,12657.6113,0.0000,97443.0391
74,84758.9609,12636.9023,0.0000,97395.8594
75,84732.6641,12616.2969,0.0000,97348.9609
76,84706.5000,12595.7939,0.0000,97302.2969
77,84680.4531,12575.3906,0.0000,97255.8438
78,84654.5859,12555.0840,0.0000,97209.6719
79,84628.8516,12534.8730,0.0000,97163.7266
80,84603.2422,12514.7559,0.0000,97118.0000
81,84577.7500,12494.7285,0.0000,97072.4766
82,84552.4062,12474.7881,0.0000,97027.1953
83,84527.2031,12454.9316,0.0000,96982.1328
84,84502.1016,12435.1611,0.0000,96937.2656
85,84477.1484,12415.4727,0.0000,96892.6250
86,84452.3047,12395.8672,0.0000,96848.1719
87,84427.6172,12376.3428,0.0000,96803.9609
88,84403.0391,12356.9062,0.0000,96759.9453
89,84378.5938,12337.5547,0.0000,96716.1484
90,84354.2969,12318.2930,0.0000,96672.5938
91,84330.1406,12299.1211,0.0000,96629.2656
92,84306.1094,12280.0430,0.0000,96586.1562
93,84282.2500,12261.0557,0.0000,96543.3047
94,84258.5312,12242.1631,0.0000,96500.6953
95,84234.9453,12223.3633,0.0000,96458.3125
96,84211.5312,12204.6562,0.0000,96416.1875
97,84188.2109,12186.0430,0.0000,96374.2500
98,84165.0781,12167.5186,0.0000,96332.5938
99,84142.0547,12149.0840,0.0000,96291.1406
100,84119.1562,12130.7334,0.0000,96249.8906
101,84096.4219,12112.4629,0.0000,96208.8828
102,84073.7891,12094.2617,0.0000,96168.0469
103,84051.2969,12076.1279,0.0000,96127.4219
104,84028.9375,12058.0430,0.0000,96086.9844
105,84006.6953,12039.9971,0.0000,96046.6953
106,83984.5938,12021.9727,0.0000,96006.5625
107,83962.5859,12003.9512,0.0000,95966.5391
108,83940.7031,11985.9131,0.0000,95926.6172
109,83918.9688,11967.8408,0.0000,95886.8125
110,83897.3281,11949.7344,0.0000,95847.0625
111,83875.7969,11931.6025,0.0000,95807.3984
112,83854.3750,11913.4873,0.0000,95767.8594
113,83833.0781,11895.4434,0.0000,95728.5234
114,83811.8984,11877.5342,0.0000,95689.4297
115,83790.8281,11859.8096,0.0000,95650.6406
116,83769.8672,11842.3008,0.0000,95612.1719
117,83748.9922,11825.0088,0.0000,95574.0000
118,83728.2656,11807.9160,0.0000,95536.1797
119,83707.6172,11791.0029,0.0000,95498.6172
120,83687.0781,11774.2402,0.0000,95461.3203
121,83666.6562,11757.6055,0.0000,95424.2656
122,83646.3203,11741.0791,0.0000,95387.3984
123,83626.1172,11724.6484,0.0000,95350.7656
124,83606.0078,11708.3037,0.0000,95314.3125
125,83586.0078,11692.0371,0.0000,95278.0469
126,83566.0938,11675.8398,0.0000,95241.9375
127,83546.2891,11659.7100,0.0000,95206.0000
128,83526.5859,11643.6445,0.0000,95170.2344
129,83507.0078,11627.6396,0.0000,95134.6484
130,83487.5469,11611.6943,0.0000,95099.2422
131,83468.1484,11595.8066,0.0000,95063.9531
132,83448.8516,11579.9707,0.0000,95028.8203
133,83429.6875,11564.1914,0.0000,94993.8750
134,83410.6172,11548.4619,0.0000,94959.0781
135,83391.6328,11532.7793,0.0000,94924.4141
136,83372.7500,11517.1406,0.0000,94889.8906
137,83353.9688,11501.5410,0.0000,94855.5078
138,83335.2578,11485.9766,0.0000,94821.2344
139,83316.6953,11470.4385,0.0000,94787.1328
140,83298.2188,11454.9189,0.0000,94753.1406
141,83279.8125,11439.4102,0.0000,94719.2188
142,83261.5312,11423.8984,0.0000,94685.4297
143,83243.3125,11408.3760,0.0000,94651.6875
144,83225.2188,11392.8242,0.0000,94618.0469
145,83207.2188,11377.2393,0.0000,94584.4609
146,83189.3125,11361.6152,0.0000,94550.9297
147,83171.4844,11345.9590,0.0000,94517.4453
148,83153.7422,11330.2930,0.0000,94484.0312
149,83136.0859,11314.6523,0.0000,94450.7344
150,83118.5391,11299.0801,0.0000,94417.6172
151,83101.0625,11283.6172,0.0000,94384.6797
152,83083.6719,11268.2969,0.0000,94351.9688
153,83066.3594,11253.1309,0.0000,94319.4922
154,83049.1250,11238.1240,0.0000,94287.2500
155,83031.9922,11223.2598,0.0000,94255.2500
156,83014.8984,11208.5273,0.0000,94223.4219
157,82997.8906,11193.9092,0.0000,94191.7969
158,82980.9922,11179.3926,0.0000,94160.3828
159,82964.1406,11164.9688,0.0000,94129.1094
160,82947.3672,11150.6279,0.0000,94097.9922
161,82930.6562,11136.3652,0.0000,94067.0234
162,82914.0156,11122.1797,0.0000,94036.1953
163,82897.4609,11108.0645,0.0000,94005.5234
164,82880.9609,11094.0205,0.0000,93974.9844
165,82864.5234,11080.0469,0.0000,93944.5703
166,82848.1641,11066.1426,0.0000,93914.3047
167,82831.8750,11052.3086,0.0000,93884.1875
168,82815.6172,11038.5420,0.0000,93854.1562
169,82799.4375,11024.8438,0.0000,93824.2812
170,82783.3438,11011.2148,0.0000,93794.5625
171,82767.2500,10997.6543,0.0000,93764.9062
172,82751.2422,10984.1621,0.0000,93735.4062
173,82735.2891,10970.7363,0.0000,93706.0234
174,82719.3906,10957.3750,0.0000,93676.7656
175,82703.5000,10944.0801,0.0000,93647.5781
176,82687.6719,10930.8477,0.0000,93618.5156
177,82671.8750,10917.6777,0.0000,93589.5547
178,82656.1484,10904.5752,0.0000,93560.7266
179,82640.4844,10891.5410,0.0000,93532.0234
180,82624.8672,10878.5820,0.0000,93503.4531
181,82609.3594,10865.6973,0.0000,93475.0547
182,82593.9219,10852.8906,0.0000,93446.8125
183,82578.5312,10840.1592,0.0000,93418.6875
184,82563.2500,10827.4980,0.0000,93390.7500
185,82548.0469,10814.9062,0.0000,93362.9531
186,82532.8906,10802.3809,0.0000,93335.2734
187,82517.7891,10789.9189,0.0000,93307.7109
188,82502.7734,10777.5156,0.0000,93280.2891
189,82487.8359,10765.1748,0.0000,93253.0078
190,82472.9453,10752.8906,0.0000,93225.8359
191,82458.0781,10740.6641,0.0000,93198.7422
192,82443.3203,10728.4941,0.0000,93171.8125
193,82428.5859,10716.3779,0.0000,93144.9609
194,82413.9219,10704.3174,0.0000,93118.2422
195,82399.3047,10692.3105,0.0000,93091.6172
196,82384.7656,10680.3564,0.0000,93065.1250
197,82370.2422,10668.4531,0.0000,93038.6953
198,82355.8047,10656.6016,0.0000,93012.4062
199,82341.4141,10644.8008,0.0000,92986.2188
200,82327.0703,10633.0469,0.0000,92960.1172
201,82312.8047,10621.3418,0.0000,92934.1484
202,82298.5703,10609.6826,0.0000,92908.2500
203,82284.3984,10598.0703,0.0000,92882.4688
204,82270.2812,10586.5010,0.0000,92856.7812
205,82256.2031,10574.9746,0.0000,92831.1797
206,82242.2031,10563.4922,0.0000,92805.6953
207,82228.2500,10552.0547,0.0000,92780.3047
208,82214.3438,10540.6621,0.0000,92755.0078
209,82200.4766,10529.3193,0.0000,92729.7969
210,82186.6719,10518.0293,0.0000,92704.7031
211,82172.9297,10506.7979,0.0000,92679.7266
212,82159.2188,10495.6230,0.0000,92654.8438
213,82145.5703,10484.5059,0.0000,92630.0781
214,82131.9609,10473.4434,0.0000,92605.4062
215,82118.4062,10462.4375,0.0000,92580.8438
216,82104.9062,10451.4824,0.0000,92556.3906
217,82091.4297,10440.5781,0.0000,92532.0078
218,82078.0156,10429.7227,0.0000,92507.7344
219,82064.6406,10418.9150,0.0000,92483.5547
220,82051.3203,10408.1543,0.0000,92459.4766
221,82038.0547,10397.4395,0.0000,92435.4922
222,82024.8203,10386.7715,0.0000,92411.5938
223,82011.6562,10376.1484,0.0000,92387.8047
224,81998.5234,10365.5713,0.0000,92364.0938
225,81985.4531,10355.0391,0.0000,92340.4922
226,81972.4453,10344.5508,0.0000,92317.0000
227,81959.4688,10334.1055,0.0000,92293.5781
228,81946.5469,10323.7012,0.0000,92270.2500
229,81933.6719,10313.3379,0.0000,92247.0078
230,81920.8672,10303.0137,0.0000,92223.8828
231,81908.0781,10292.7314,0.0000,92200.8125
232,81895.3594,10282.4902,0.0000,92177.8516
233,81882.6875,10272.2891,0.0000,92154.9766
234,81870.0312,10262.1309,0.0000,92132.1641
235,81857.4297,10252.0146,0.0000,92109.4453
236,81844.8672,10241.9385,0.0000,92086.8047
237,81832.3594,10231.9033,0.0000,92064.2656
238,81819.8984,10221.9043,0.0000,92041.8047
239,81807.4688,10211.9443,0.0000,92019.4141
240,81795.0703,10202.0195,0.0000,91997.0938
241,81782.7344,10192.1309,0.0000,91974.8672
242,81770.3906,10182.2793,0.0000,91952.6719
243,81758.1250,10172.4658,0.0000,91930.5938
244,81745.8750,10162.6914,0.0000,91908.5625
245,81733.6953,10152.9570,0.0000,91886.6562
246,81721.5469,10143.2646,0.0000,91864.8125
247,81709.4219,10133.6113,0.0000,91843.0312
248,81697.3594,10123.9990,0.0000,91821.3594
249,81685.3203,10114.4268,0.0000,91799.7500
250,81673.3203,10104.8926,0.0000,91778.2109
251,81661.3984,10095.3984,0.0000,91756.7969
252,81649.4766,10085.9414,0.0000,91735.4219
253,81637.6094,10076.5234,0.0000,91714.1328
254,81625.7422,10067.1455,0.0000,91692.8906
255,81613.9609,10057.8057,0.0000,91671.7656
256,81602.1953,10048.5039,0.0000,91650.7031
257,81590.5000,10039.2422,0.0000,91629.7422
258,81578.8203,10030.0195,0.0000,91608.8438
259,81567.1797,10020.8359,0.0000,91588.0156
260,81555.5938,10011.6875,0.0000,91567.2812
261,81544.0156,10002.5801,0.0000,91546.5938
262,81532.4688,9993.5088,0.0000,91525.9766
263,81521.0078,9984.4756,0.0000,91505.4844
264,81509.5391,9975.4785,0.0000,91485.0156
265,81498.1094,9966.5176,0.0000,91464.6250
266,81486.7266,9957.5938,0.0000,91444.3203
267,81475.3516,9948.7041,0.0000,91424.0547
268,81464.0078,9939.8496,0.0000,91403.8594
269,81452.7188,9931.0293,0.0000,91383.7500
270,81441.4453,9922.2422,0.0000,91363.6875
271,81430.1953,9913.4873,0.0000,91343.6797
272,81418.9688,9904.7637,0.0000,91323.7344
273,81407.7891,9896.0684,0.0000,91303.8594
274,81396.6328,9887.4023,0.0000,91284.0312
275,81385.5078,9878.7617,0.0000,91264.2656
276,81374.3984,9870.1406,0.0000,91244.5391
277,81363.3047,9861.5371,0.0000,91224.8438
278,81352.2422,9852.9434,0.0000,91205.1875
279,81341.2031,9844.3555,0.0000,91185.5625
280,81330.1953,9835.7744,0.0000,91165.9688
281,81319.1719,9827.2031,0.0000,91146.3750
282,81308.1953,9818.6641,0.0000,91126.8594
283,81297.2812,9810.1709,0.0000,91107.4531
284,81286.3828,9801.7334,0.0000,91088.1172
285,81275.5391,9793.3467,0.0000,91068.8828
286,81264.7500,9785.0039,0.0000,91049.7500
287,81253.9688,9776.6992,0.0000,91030.6719
288,81243.2578,9768.4277,0.0000,91011.6875
289,81232.5469,9760.1846,0.0000,90992.7344
290,81221.8516,9751.9707,0.0000,90973.8203
291,81211.1953,9743.7832,0.0000,90954.9766
292,81200.5547,9735.6250,0.0000,90936.1797
293,81189.9375,9727.4951,0.0000,90917.4297
294,81179.3984,9719.3945,0.0000,90898.7969
295,81168.8359,9711.3232,0.0000,90880.1562
296,81158.2969,9703.2852,0.0000,90861.5781
297,81147.8281,9695.2803,0.0000,90843.1094
298,81137.3906,9687.3125,0.0000,90824.7031
299,81127.0078,9679.3848,0.0000,90806.3906
