epoch,SPTC,MSTC,not_reached,loss
255,27951.5195,3226.1970,0.0000,31177.7168
256,27948.8242,3224.5107,0.0000,31173.3359
257,27946.1445,3222.8323,0.0000,31168.9766
258,27943.4746,3221.1616,0.0000,31164.6367
259,27940.8242,3219.4983,0.0000,31160.3223
260,27938.1738,3217.8425,0.0000,31156.0156
261,27935.5410,3216.1934,0.0000,31151.7344
262,27932.9043,3214.5500,0.0000,31147.4551
263,27930.2617,3212.9116,0.0000,31143.1738
264,27927.6035,3211.2764,0.0000,31138.8789
265,27924.9355,3209.6418,0.0000,31134.5781
266,27922.2344,3208.0054,0.0000,31130.2402
267,27919.4902,3206.3647,0.0000,31125.8555
268,27916.7109,3204.7202,0.0000,31121.4316
269,27913.9023,3203.0791,0.0000,31116.9805
270,27911.0996,3201.4539,0.0000,31112.5527
271,27908.3242,3199.8564,0.0000,31108.1797
272,27905.5977,3198.2876,0.0000,31103.8848
273,27902.9023,3196.7412,0.0000,31099.6445
274,27900.2422,3195.2117,0.0000,31095.4531
275,27897.5898,3193.6919,0.0000,31091.2812
276,27894.9785,3192.1794,0.0000,31087.1582
277,27892.3926,3190.6707,0.0000,31083.0625
278,27889.8340,3189.1641,0.0000,31078.9980
279,27887.3047,3187.6582,0.0000,31074.9629
280,27884.7949,3186.1528,0.0000,31070.9473
281,27882.3105,3184.6470,0.0000,31066.9570
282,27879.8496,3183.1404,0.0000,31062.9902
283,27877.3945,3181.6326,0.0000,31059.0273
284,27874.9590,3180.1221,0.0000,31055.0820
285,27872.5293,3178.6106,0.0000,31051.1406
286,27870.1055,3177.0994,0.0000,31047.2051
287,27867.7207,3175.5942,0.0000,31043.3145
288,27865.3359,3174.0991,0.0000,31039.4355
289,27862.9746,3172.6206,0.0000,31035.5957
290,27860.6172,3171.1602,0.0000,31031.7773
291,27858.2832,3169.7185,0.0000,31028.0020
292,27855.9453,3168.2915,0.0000,31024.2363
293,27853.6250,3166.8760,0.0000,31020.5000
294,27851.3125,3165.4670,0.0000,31016.7793
295,27849.0195,3164.0632,0.0000,31013.0820
296,27846.7461,3162.6626,0.0000,31009.4082
297,27844.4883,3161.2668,0.0000,31005.7559
298,27842.2383,3159.8762,0.0000,31002.1152
299,27840.0020,3158.4905,0.0000,30998.4922
