epoch,SPTC,MSTC,loss
57,41014.6836,13619.2510,54633.9336
58,40818.0820,13426.0703,54244.1523
59,40628.7461,13238.4531,53867.1992
60,40446.0391,13056.2168,53502.2578
61,40269.3984,12879.2139,53148.6133
62,40098.3164,12707.3281,52805.6445
63,39932.3672,12540.4668,52472.8359
64,39771.1914,12378.5391,52149.7305
65,39614.5234,12221.4521,51835.9766
66,39462.1719,12069.1055,51531.2773
67,39313.9297,11921.3887,51235.3203
68,39169.5859,11778.1885,50947.7734
69,39028.9141,11639.3828,50668.2969
70,38891.6719,11504.8438,50396.5156
71,38757.6289,11374.4336,50132.0625
72,38626.5469,11248.0137,49874.5625
73,38498.2070,11125.4414,49623.6484
74,38372.4297,11006.5703,49379.0000
75,38249.0430,10891.2588,49140.3008
76,38127.8984,10779.3613,48907.2578
77,38008.8906,10670.7305,48679.6211
78,37891.9531,10565.2158,48457.1680
79,37777.0703,10462.6689,48239.7383
80,37664.2344,10362.9385,48027.1719
81,37553.4531,10265.8799,47819.3320
82,37444.7109,10171.3594,47616.0703
83,37338.0078,10079.2344,47417.2422
84,37233.3438,9989.3711,47222.7148
85,37130.7344,9901.6357,47032.3711
86,37030.1992,9815.9004,46846.1016
87,36931.7188,9732.0488,46663.7656
88,36835.2812,9649.9668,46485.2500
89,36740.8516,9569.5566,46310.4062
90,36648.3867,9490.7266,46139.1133
91,36557.8477,9413.3877,45971.2344
92,36469.2188,9337.4629,45806.6797
93,36382.4688,9262.8828,45645.3516
94,36297.5547,9189.5898,45487.1445
95,36214.4062,9117.5420,45331.9492
96,36132.9141,9046.7031,45179.6172
97,36052.9570,8977.0527,45030.0078
98,35974.3789,8908.5742,44882.9531
99,35897.0117,8841.2461,44738.2578
100,35820.7109,8775.0518,44595.7617
101,35745.3555,8709.9717,44455.3281
102,35670.8242,8645.9795,44316.8047
103,35597.0625,8583.0459,44180.1094
104,35524.0156,8521.1377,44045.1523
105,35451.6562,8460.2207,43911.8750
106,35379.9766,8400.2559,43780.2344
107,35308.9922,8341.2012,43650.1953
108,35238.6992,8283.0195,43521.7188
109,35169.1172,8225.6699,43394.7891
110,35100.2422,8169.1240,43269.3672
111,35032.0820,8113.3584,43145.4414
112,34964.6094,8058.3560,43022.9648
113,34897.8125,8004.1094,42901.9219
114,34831.6680,7950.6172,42782.2852
115,34766.1758,7897.8799,42664.0547
116,34701.3359,7845.9023,42547.2383
117,34637.1641,7794.6855,42431.8516
118,34573.6836,7744.2334,42317.9180
119,34510.8828,7694.5518,42205.4336
120,34448.7500,7645.6460,42094.3945
121,34387.2500,7597.5205,41984.7695
122,34326.3438,7550.1763,41876.5195
123,34266.0000,7503.6060,41769.6055
124,34206.1953,7457.7983,41663.9922
125,34146.9180,7412.7334,41559.6523
126,34088.1562,7368.3882,41456.5430
127,34029.8945,7324.7363,41354.6328
128,33972.1328,7281.7500,41253.8828
129,33914.8594,7239.4023,41154.2617
130,33858.0820,7197.6660,41055.7500
131,33801.7852,7156.5161,40958.3008
132,33745.9883,7115.9272,40861.9141
133,33690.6914,7075.8789,40766.5703
134,33635.9141,7036.3535,40672.2656
135,33581.6641,6997.3413,40579.0039
136,33527.9609,6958.8369,40486.7969
137,33474.8359,6920.8325,40395.6680
138,33422.3086,6883.3281,40305.6367
139,33370.4141,6846.3218,40216.7344
140,33319.1719,6809.8149,40128.9883
141,33268.5898,6773.8096,40042.3984
142,33218.6719,6738.3013,39956.9727
143,33169.4141,6703.2842,39872.6992
144,33120.8086,6668.7446,39789.5547
145,33072.8242,6634.6685,39707.4922
146,33025.4453,6601.0376,39626.4844
147,32978.6484,6567.8340,39546.4844
148,32932.4023,6535.0405,39467.4414
149,32886.6953,6502.6377,39389.3320
150,32841.4922,6470.6104,39312.1016
151,32796.7461,6438.9414,39235.6875
152,32752.3984,6407.6167,39160.0156
153,32708.3828,6376.6191,39085.0000
154,32664.6680,6345.9385,39010.6055
155,32621.2930,6315.5615,38936.8555
156,32578.3672,6285.4790,38863.8477
157,32536.0273,6255.6851,38791.7109
158,32494.3652,6226.1738,38720.5391
159,32453.3828,6196.9424,38650.3242
160,32413.0039,6167.9873,38580.9922
161,32373.1230,6139.3057,38512.4297
162,32333.6895,6110.8965,38444.5859
163,32294.6855,6082.7573,38377.4414
164,32256.1445,6054.8887,38311.0312
165,32218.0996,6027.2910,38245.3906
166,32180.5781,5999.9639,38180.5430
167,32143.5664,5972.9053,38116.4727
168,32107.0410,5946.1172,38053.1562
169,32070.9746,5919.6021,37990.5781
170,32035.3477,5893.3623,37928.7109
171,32000.1387,5867.4053,37867.5430
172,31965.3457,5841.7363,37807.0820
173,31930.9648,5816.3608,37747.3242
174,31896.9941,5791.2793,37688.2734
175,31863.4238,5766.4932,37629.9180
176,31830.2617,5741.9980,37572.2578
177,31797.5000,5717.7935,37515.2930
178,31765.1348,5693.8755,37459.0117
179,31733.1680,5670.2402,37403.4062
180,31701.5898,5646.8848,37348.4766
181,31670.3926,5623.8076,37294.1992
182,31639.5781,5601.0044,37240.5820
183,31609.1211,5578.4751,37187.5977
184,31579.0195,5556.2178,37135.2383
185,31549.2578,5534.2314,37083.4883
186,31519.8164,5512.5137,37032.3281
187,31490.6797,5491.0625,36981.7422
188,31461.8242,5469.8745,36931.6992
189,31433.2461,5448.9468,36882.1914
190,31404.9180,5428.2754,36833.1953
191,31376.8398,5407.8550,36784.6953
192,31349.0000,5387.6826,36736.6836
193,31321.4023,5367.7529,36689.1562
194,31294.0430,5348.0610,36642.1055
195,31266.9277,5328.6035,36595.5312
196,31240.0547,5309.3711,36549.4258
197,31213.4297,5290.3584,36503.7891
198,31187.0527,5271.5566,36458.6094
199,31160.9336,5252.9551,36413.8906
200,31135.0840,5234.5415,36369.6250
201,31109.5332,5216.3047,36325.8359
202,31084.2715,5198.2363,36282.5078
203,31059.3086,5180.3296,36239.6367
204,31034.6250,5162.5806,36197.2070
205,31010.2129,5144.9878,36155.1992
206,30986.0508,5127.5518,36113.6016
207,30962.1250,5110.2710,36072.3945
208,30938.4160,5093.1465,36031.5625
209,30914.9141,5076.1792,35991.0938
210,30891.6094,5059.3672,35950.9766
211,30868.4883,5042.7090,35911.1953
212,30845.5508,5026.2051,35871.7578
213,30822.7812,5009.8521,35832.6328
214,30800.1855,4993.6470,35793.8320
215,30777.7422,4977.5879,35755.3281
216,30755.4609,4961.6758,35717.1367
217,30733.3184,4945.9082,35679.2266
218,30711.3086,4930.2876,35641.5977
219,30689.4238,4914.8145,35604.2383
220,30667.6387,4899.4941,35567.1328
221,30645.9531,4884.3267,35530.2812
222,30624.3477,4869.3154,35493.6641
223,30602.8320,4854.4575,35457.2891
224,30581.4102,4839.7490,35421.1602
225,30560.1094,4825.1826,35385.2930
226,30538.9648,4810.7510,35349.7148
227,30518.0020,4796.4473,35314.4492
228,30497.2324,4782.2666,35279.5000
229,30476.6621,4768.2095,35244.8711
230,30456.2910,4754.2769,35210.5664
231,30436.0977,4740.4736,35176.5703
232,30416.0703,4726.8032,35142.8750
233,30396.1973,4713.2715,35109.4688
234,30376.4668,4699.8809,35076.3477
235,30356.8789,4686.6343,35043.5117
236,30337.4238,4673.5322,35010.9570
237,30318.1094,4660.5728,34978.6836
238,30298.9395,4647.7539,34946.6953
239,30279.9180,4635.0713,34914.9883
240,30261.0664,4622.5205,34883.5859
241,30242.3867,4610.0977,34852.4844
242,30223.8867,4597.8042,34821.6914
243,30205.5723,4585.6440,34791.2148
244,30187.4453,4573.6270,34761.0703
245,30169.4980,4561.7598,34731.2578
246,30151.7305,4550.0439,34701.7734
247,30134.1445,4538.4756,34672.6211
248,30116.7383,4527.0469,34643.7852
249,30099.5078,4515.7529,34615.2617
250,30082.4492,4504.5889,34587.0391
251,30065.5547,4493.5527,34559.1094
252,30048.8203,4482.6416,34531.4609
253,30032.2461,4471.8525,34504.0977
254,30015.8242,4461.1826,34477.0078
255,29999.5605,4450.6274,34450.1875
256,29983.4570,4440.1826,34423.6406
257,29967.5117,4429.8433,34397.3555
258,29951.7246,4419.6055,34371.3281
259,29936.0977,4409.4648,34345.5625
260,29920.6387,4399.4185,34320.0586
261,29905.3418,4389.4639,34294.8047
262,29890.1992,4379.5967,34269.7969
263,29875.2324,4369.8164,34245.0469
264,29860.4160,4360.1191,34220.5352
265,29845.7617,4350.5044,34196.2656
266,29831.2676,4340.9692,34172.2383
267,29816.9258,4331.5122,34148.4375
268,29802.7344,4322.1318,34124.8672
269,29788.6934,4312.8271,34101.5195
270,29774.8008,4303.5947,34078.3945
271,29761.0488,4294.4346,34055.4844
272,29747.4316,4285.3457,34032.7773
273,29733.9453,4276.3247,34010.2695
274,29720.5938,4267.3706,33987.9648
275,29707.3652,4258.4824,33965.8477
276,29694.2598,4249.6572,33943.9180
277,29681.2715,4240.8926,33922.1641
278,29668.3945,4232.1885,33900.5820
279,29655.6211,4223.5405,33879.1602
280,29642.9492,4214.9482,33857.8984
281,29630.3789,4206.4102,33836.7891
282,29617.8965,4197.9248,33815.8203
283,29605.5078,4189.4946,33795.0039
284,29593.2070,4181.1206,33774.3281
285,29581.0078,4172.8066,33753.8125
286,29568.9180,4164.5576,33733.4766
287,29556.9336,4156.3774,33713.3125
288,29545.0742,4148.2700,33693.3438
289,29533.3301,4140.2363,33673.5664
290,29521.6992,4132.2744,33653.9727
291,29510.1758,4124.3828,33634.5586
292,29498.7480,4116.5581,33615.3047
293,29487.4023,4108.7959,33596.1992
294,29476.1289,4101.0918,33577.2188
295,29464.9043,4093.4399,33558.3438
296,29453.7051,4085.8342,33539.5391
297,29442.5078,4078.2661,33520.7734
298,29431.2773,4070.7280,33502.0039
299,29420.0195,4063.2156,33483.2344
