epoch,SPTC,MSTC,loss
133,1520.2314,519.2935,2039.5249
134,1517.1134,516.2269,2033.3403
135,1514.0356,513.1987,2027.2344
136,1510.9979,510.2081,2021.2061
137,1507.9994,507.2549,2015.2543
138,1505.0392,504.3381,2009.3773
139,1502.1166,501.4572,2003.5737
140,1499.2313,498.6117,1997.8430
141,1496.3824,495.8009,1992.1833
142,1493.5692,493.0241,1986.5934
143,1490.7915,490.2811,1981.0725
144,1488.0486,487.5710,1975.6196
145,1485.3395,484.8935,1970.2330
146,1482.6641,482.2479,1964.9119
147,1480.0215,479.6337,1959.6553
148,1477.4113,477.0505,1954.4618
149,1474.8331,474.4979,1949.3311
150,1472.2864,471.9751,1944.2615
151,1469.7704,469.4818,1939.2522
152,1467.2850,467.0176,1934.3027
153,1464.8293,464.5820,1929.4114
154,1462.4028,462.1744,1924.5771
155,1460.0055,459.7946,1919.8000
156,1457.6368,457.4419,1915.0787
157,1455.2959,455.1161,1910.4120
158,1452.9825,452.8167,1905.7992
159,1450.6962,450.5432,1901.2394
160,1448.4370,448.2955,1896.7324
161,1446.2037,446.0729,1892.2766
162,1443.9965,443.8751,1887.8716
163,1441.8149,441.7017,1883.5166
164,1439.6581,439.5525,1879.2106
165,1437.5264,437.4270,1874.9534
166,1435.4187,435.3248,1870.7434
167,1433.3347,433.2455,1866.5803
168,1431.2750,431.1891,1862.4641
169,1429.2382,429.1549,1858.3931
170,1427.2239,427.1427,1854.3666
171,1425.2322,425.1521,1850.3843
172,1423.2635,423.1830,1846.4465
173,1421.3154,421.2348,1842.5503
174,1419.3899,419.3074,1838.6973
175,1417.4852,417.4005,1834.8857
176,1415.6016,415.5136,1831.1152
177,1413.7384,413.6467,1827.3851
178,1411.8953,411.7993,1823.6946
179,1410.0725,409.9711,1820.0437
180,1408.2690,408.1620,1816.4312
181,1406.4854,406.3716,1812.8569
182,1404.7208,404.5998,1809.3206
183,1402.9750,402.8460,1805.8210
184,1401.2474,401.1103,1802.3577
185,1399.5387,399.3923,1798.9310
186,1397.8478,397.6917,1795.5396
187,1396.1747,396.0084,1792.1831
188,1394.5193,394.3420,1788.8613
189,1392.8809,392.6923,1785.5732
190,1391.2598,391.0592,1782.3190
191,1389.6554,389.4424,1779.0978
192,1388.0675,387.8416,1775.9092
193,1386.4958,386.2567,1772.7526
194,1384.9407,384.6875,1769.6282
195,1383.4011,383.1336,1766.5347
196,1381.8772,381.5949,1763.4722
197,1380.3690,380.0713,1760.4403
198,1378.8759,378.5624,1757.4382
199,1377.3977,377.0681,1754.4658
200,1375.9346,375.5884,1751.5229
201,1374.4857,374.1228,1748.6085
202,1373.0518,372.6713,1745.7231
203,1371.6316,371.2336,1742.8652
204,1370.2257,369.8096,1740.0353
205,1368.8335,368.3990,1737.2325
206,1367.4551,367.0019,1734.4570
207,1366.0902,365.6177,1731.7080
208,1364.7385,364.2467,1728.9852
209,1363.4001,362.8884,1726.2886
210,1362.0745,361.5428,1723.6172
211,1360.7616,360.2097,1720.9713
212,1359.4617,358.8888,1718.3505
213,1358.1738,357.5802,1715.7540
214,1356.8984,356.2835,1713.1819
215,1355.6351,354.9987,1710.6338
216,1354.3838,353.7256,1708.1094
217,1353.1443,352.4641,1705.6084
218,1351.9164,351.2140,1703.1304
219,1350.7001,349.9752,1700.6753
220,1349.4951,348.7475,1698.2427
221,1348.3013,347.5308,1695.8320
222,1347.1190,346.3250,1693.4440
223,1345.9471,345.1298,1691.0769
224,1344.7861,343.9453,1688.7314
225,1343.6359,342.7713,1686.4071
226,1342.4963,341.6075,1684.1039
227,1341.3669,340.4541,1681.8210
228,1340.2478,339.3107,1679.5585
229,1339.1389,338.1772,1677.3162
230,1338.0402,337.0536,1675.0938
231,1336.9512,335.9397,1672.8909
232,1335.8722,334.8354,1670.7076
233,1334.8024,333.7406,1668.5430
234,1333.7424,332.6552,1666.3977
235,1332.6919,331.5791,1664.2710
236,1331.6503,330.5120,1662.1624
237,1330.6184,329.4541,1660.0725
238,1329.5953,328.4051,1658.0005
239,1328.5813,327.3649,1655.9462
240,1327.5762,326.3335,1653.9097
241,1326.5800,325.3106,1651.8906
242,1325.5919,324.2963,1649.8882
243,1324.6128,323.2904,1647.9032
244,1323.6418,322.2929,1645.9348
245,1322.6798,321.3036,1643.9834
246,1321.7253,320.3224,1642.0479
247,1320.7794,319.3493,1640.1287
248,1319.8414,318.3841,1638.2255
249,1318.9115,317.4268,1636.3383
250,1317.9894,316.4772,1634.4666
251,1317.0751,315.5353,1632.6104
252,1316.1686,314.6010,1630.7695
253,1315.2694,313.6742,1628.9436
254,1314.3778,312.7549,1627.1327
255,1313.4937,311.8429,1625.3365
256,1312.6171,310.9380,1623.5552
257,1311.7477,310.0404,1621.7881
258,1310.8853,309.1499,1620.0352
259,1310.0302,308.2663,1618.2965
260,1309.1820,307.3898,1616.5718
261,1308.3406,306.5201,1614.8606
262,1307.5062,305.6571,1613.1633
263,1306.6788,304.8008,1611.4797
264,1305.8579,303.9512,1609.8091
265,1305.0437,303.1082,1608.1519
266,1304.2361,302.2716,1606.5077
267,1303.4346,301.4415,1604.8760
268,1302.6399,300.6176,1603.2576
269,1301.8513,299.8001,1601.6514
270,1301.0692,298.9887,1600.0579
271,1300.2932,298.1835,1598.4768
272,1299.5236,297.3844,1596.9080
273,1298.7594,296.5912,1595.3506
274,1298.0017,295.8040,1593.8058
275,1297.2502,295.0227,1592.2729
276,1296.5043,294.2473,1590.7515
277,1295.7643,293.4775,1589.2417
278,1295.0297,292.7134,1587.7430
279,1294.3010,291.9550,1586.2561
280,1293.5778,291.2021,1584.7798
281,1292.8605,290.4547,1583.3152
282,1292.1486,289.7129,1581.8615
283,1291.4420,288.9764,1580.4185
284,1290.7408,288.2452,1578.9861
285,1290.0452,287.5193,1577.5645
286,1289.3546,286.7987,1576.1533
287,1288.6693,286.0833,1574.7526
288,1287.9893,285.3729,1573.3622
289,1287.3145,284.6677,1571.9822
290,1286.6444,283.9674,1570.6118
291,1285.9795,283.2721,1569.2516
292,1285.3196,282.5817,1567.9012
293,1284.6646,281.8961,1566.5607
294,1284.0143,281.2155,1565.2297
295,1283.3690,280.5396,1563.9086
296,1282.7288,279.8684,1562.5972
297,1282.0930,279.2018,1561.2949
298,1281.4615,278.5399,1560.0015
299,1280.8348,277.8826,1558.7174
