epoch,SPTC,MSTC,not_reached,loss
163,178292.9688,20148.4688,11.3135,198452.7500
164,178263.5000,20122.4707,11.2062,198397.1719
165,178234.1250,20096.6836,11.0980,198341.9062
166,178204.8125,20071.1836,10.9899,198286.9844
167,178175.6406,20045.9961,10.8834,198232.5312
168,178146.4062,20021.1133,10.7798,198178.2969
169,178117.2969,19996.5156,10.6804,198124.5000
170,178088.2500,19972.1836,10.5854,198071.0156
171,178059.2500,19948.1270,10.4947,198017.8750
172,178030.4219,19924.3672,10.4078,197965.1875
173,178001.7656,19900.9258,10.3241,197913.0156
174,177973.3906,19877.8242,10.2429,197861.4688
175,177945.1875,19855.0508,10.1636,197810.3906
176,177917.2500,19832.5762,10.0859,197759.9062
177,177889.4844,19810.3555,10.0097,197709.8594
178,177861.9531,19788.3320,9.9349,197660.2188
179,177834.5625,19766.4492,9.8616,197610.8750
180,177807.3125,19744.6562,9.7898,197561.7656
181,177780.1719,19722.8945,9.7195,197512.7812
182,177753.0781,19701.1035,9.6506,197463.8438
183,177726.0000,19679.2246,9.5832,197414.7969
184,177698.9844,19657.2090,9.5173,197365.7031
185,177672.0938,19635.0371,9.4528,197316.5781
186,177645.2500,19612.7402,9.3897,197267.3750
187,177618.5000,19590.4023,9.3278,197218.2344
188,177592.0000,19568.1836,9.2671,197169.4531
189,177565.6875,19546.2695,9.2071,197121.1562
190,177539.5312,19524.8262,9.1479,197073.5000
191,177513.5469,19503.9453,9.0892,197026.5938
192,177487.6406,19483.6328,9.0311,196980.3125
193,177461.8438,19463.8301,8.9735,196934.6406
194,177436.1875,19444.4531,8.9166,196889.5625
195,177410.5156,19425.4141,8.8604,196844.7969
196,177384.9375,19406.6309,8.8051,196800.3750
197,177359.4531,19388.0430,8.7506,196756.2500
198,177334.0156,19369.5918,8.6974,196712.3125
199,177308.7500,19351.2422,8.6455,196668.6406
200,177283.5781,19332.9531,8.5953,196625.1250
201,177258.6562,19314.7051,8.5469,196581.9062
202,177233.8438,19296.5195,8.5002,196538.8594
203,177209.2188,19278.4355,8.4544,196496.1094
204,177184.7656,19260.4844,8.4086,196453.6562
205,177160.4219,19242.6680,8.3621,196411.4531
206,177136.1719,19224.9570,8.3151,196369.4375
207,177111.9062,19207.3242,8.2680,196327.5000
208,177087.7969,19189.7480,8.2210,196285.7656
209,177063.7656,19172.2207,8.1742,196244.1562
210,177039.8438,19154.7383,8.1278,196202.7031
211,177016.0938,19137.2969,8.0816,196161.4688
212,176992.4375,19119.8789,8.0356,196120.3438
213,176968.8750,19102.4805,7.9895,196079.3438
214,176945.4062,19085.0996,7.9432,196038.4375
215,176922.0625,19067.7441,7.8963,195997.7031
216,176898.7812,19050.4219,7.8489,195957.0469
217,176875.6406,19033.1406,7.8008,195916.5781
218,176852.5156,19015.8984,7.7525,195876.1562
219,176829.5781,18998.7051,7.7047,195835.9844
220,176806.7188,18981.5664,7.6586,195795.9375
221,176783.9844,18964.5059,7.6150,195756.0938
222,176761.3750,18947.5410,7.5744,195716.5000
223,176738.8750,18930.6777,7.5368,195677.0781
224,176716.4531,18913.9062,7.5020,195637.8594
225,176694.0781,18897.1973,7.4697,195598.7500
226,176671.8281,18880.5352,7.4397,195559.7969
227,176649.6562,18863.9043,7.4118,195520.9688
228,176627.5469,18847.2871,7.3861,195482.2188
229,176605.5625,18830.6621,7.3628,195443.5781
230,176583.7188,18814.0234,7.3421,195405.0938
231,176561.9844,18797.3633,7.3242,195366.6719
232,176540.3594,18780.6875,7.3095,195328.3594
233,176518.8906,18764.0098,7.2982,195290.2031
234,176497.4375,18747.3359,7.2908,195252.0781
235,176476.1406,18730.6680,7.2873,195214.0938
236,176454.8594,18714.0039,7.2874,195176.1406
237,176433.6094,18697.3633,7.2900,195138.2656
238,176412.4219,18680.7500,7.2944,195100.4688
239,176391.1875,18664.1621,7.3007,195062.6406
240,176369.9844,18647.5898,7.3097,195024.8906
241,176348.7969,18631.0312,7.3228,194987.1562
242,176327.7188,18614.4902,7.3411,194949.5469
243,176306.7812,18597.9609,7.3649,194912.1094
244,176286.1406,18581.4355,7.3937,194874.9688
245,176265.8125,18564.9062,7.4275,194838.1406
246,176245.7656,18548.3750,7.4662,194801.6094
247,176225.8750,18531.8594,7.5091,194765.2500
248,176206.1094,18515.3828,7.5547,194729.0625
249,176186.4062,18498.9746,7.6004,194692.9688
250,176166.7656,18482.6836,7.6426,194657.0938
251,176147.1875,18466.5469,7.6782,194621.4062
252,176127.7656,18450.5859,7.7051,194586.0469
253,176108.3125,18434.8047,7.7234,194550.8438
254,176088.9375,18419.1875,7.7337,194515.8594
255,176069.6094,18403.7246,7.7372,194481.0625
256,176050.3750,18388.3984,7.7346,194446.5156
257,176031.1719,18373.1875,7.7268,194412.0938
258,176012.0156,18358.0703,7.7150,194377.8125
259,175992.9062,18343.0195,7.7003,194343.6250
260,175973.8281,18328.0117,7.6835,194309.5312
261,175954.7500,18313.0234,7.6654,194275.4531
262,175935.7188,18298.0527,7.6464,194241.4062
263,175916.6875,18283.0938,7.6265,194207.4062
264,175897.6719,18268.1484,7.6058,194173.4219
265,175878.6250,18253.2266,7.5841,194139.4219
266,175859.6250,18238.3359,7.5616,194105.5312
267,175840.7031,18223.4766,7.5384,194071.7188
268,175821.9531,18208.6504,7.5147,194038.1250
269,175803.3750,18193.8516,7.4911,194004.7031
270,175785.0000,18179.0898,7.4677,193971.5625
271,175766.8125,18164.3809,7.4448,193938.6250
272,175748.8750,18149.7480,7.4227,193906.0469
273,175731.1094,18135.2090,7.4016,193873.7188
274,175713.4531,18120.7715,7.3814,193841.5938
275,175695.9219,18106.4238,7.3621,193809.7031
276,175678.5312,18092.1562,7.3435,193778.0312
277,175661.2188,18077.9531,7.3254,193746.5000
278,175643.9375,18063.8047,7.3077,193715.0625
279,175626.7656,18049.7051,7.2903,193683.7656
280,175609.6406,18035.6543,7.2733,193652.5625
281,175592.6719,18021.6523,7.2567,193621.5781
282,175575.7500,18007.6992,7.2405,193590.6875
283,175558.8750,17993.7871,7.2248,193559.8750
284,175542.1094,17979.9023,7.2094,193529.2188
285,175525.3750,17966.0352,7.1943,193498.5938
286,175508.6875,17952.1875,7.1795,193468.0469
287,175492.0156,17938.3691,7.1646,193437.5625
288,175475.2500,17924.5918,7.1498,193407.0000
289,175458.5469,17910.8672,7.1348,193376.5469
290,175441.6562,17897.2109,7.1196,193346.0000
291,175424.7344,17883.6133,7.1038,193315.4531
292,175407.7188,17870.0781,7.0869,193284.8906
293,175390.7031,17856.5918,7.0684,193254.3594
294,175373.7656,17843.1367,7.0482,193223.9531
295,175356.9375,17829.7129,7.0260,193193.6875
296,175340.2344,17816.3281,7.0016,193163.5625
297,175323.7344,17802.9922,6.9751,193133.6875
298,175307.3750,17789.7188,6.9464,193104.0469
299,175291.1719,17776.5273,6.9154,193074.6250
