epoch,SPTC,MSTC,loss
130,173826.2344,37336.2773,211162.5156
131,173305.5625,37158.1953,210463.7500
132,172790.3438,36982.1016,209772.4375
133,172281.3125,36807.9141,209089.2188
134,171779.4062,36635.5586,208414.9688
135,171284.8281,36464.9453,207749.7812
136,170796.7500,36295.9531,207092.7031
137,170313.7188,36128.4688,206442.1875
138,169834.2188,35962.3633,205796.5781
139,169356.8438,35797.5234,205154.3750
140,168881.1875,35633.8320,204515.0156
141,168407.0000,35471.2266,203878.2188
142,167934.3438,35309.6836,203244.0312
143,167463.0938,35149.2266,202612.3125
144,166992.9531,34989.9258,201982.8750
145,166523.6406,34831.8672,201355.5000
146,166054.9531,34675.1445,200730.0938
147,165586.5938,34519.8281,200106.4219
148,165118.6875,34365.9844,199484.6719
149,164651.6719,34213.6484,198865.3125
150,164186.2969,34062.8164,198249.1094
151,163723.7500,33913.4922,197637.2500
152,163265.3906,33765.6719,197031.0625
153,162812.0625,33619.3906,196431.4531
154,162364.1719,33474.6953,195838.8750
155,161921.4062,33331.6445,195253.0469
156,161483.3438,33190.2539,194673.5938
157,161050.0625,33050.4961,194100.5625
158,160622.3281,32912.3125,193534.6406
159,160201.3906,32775.5938,192976.9844
160,159788.0156,32640.2441,192428.2656
161,159381.9375,32506.1602,191888.0938
162,158982.0625,32373.2734,191355.3438
163,158586.6562,32241.5469,190828.2031
164,158193.6406,32110.9434,190304.5781
165,157800.6875,31981.4629,189782.1562
166,157405.5156,31853.0977,189258.6094
167,157005.9219,31725.8750,188731.7969
168,156599.5781,31599.8164,188199.3906
169,156184.7969,31474.9668,187659.7656
170,155761.6250,31351.3594,187112.9844
171,155333.2812,31229.0371,186562.3125
172,154905.7188,31108.0195,186013.7344
173,154485.1250,30988.3086,185473.4375
174,154075.5938,30869.8633,184945.4531
175,153677.4062,30752.5996,184430.0000
176,153288.7031,30636.4297,183925.1250
177,152907.3906,30521.2578,183428.6562
178,152532.9062,30406.9609,182939.8750
179,152165.8281,30293.4004,182459.2344
180,151807.3906,30180.4688,181987.8594
181,151458.2812,30068.1484,181526.4375
182,151118.6250,29956.4863,181075.1094
183,150787.6250,29845.5391,180633.1562
184,150464.6406,29735.3574,180200.0000
185,150149.7188,29625.9570,179775.6719
186,149843.4688,29517.3438,179360.8125
187,149546.2500,29409.5254,178955.7812
188,149257.3750,29302.4961,178559.8750
189,148975.3125,29196.2500,178171.5625
190,148698.2344,29090.7949,177789.0312
191,148424.7500,28986.1250,177410.8750
192,148154.4531,28882.2520,177036.7031
193,147887.5312,28779.1953,176666.7188
194,147624.1562,28676.9609,176301.1250
195,147363.9531,28575.5664,175939.5156
196,147105.9688,28474.9883,175580.9531
197,146849.1875,28375.1914,175224.3750
198,146593.0000,28276.1309,174869.1250
199,146337.3594,28177.7812,174515.1406
200,146082.6562,28080.1543,174162.8125
201,145830.0312,27983.2793,173813.3125
202,145581.0000,27887.2090,173468.2031
203,145336.6406,27791.9805,173128.6250
204,145097.1719,27697.6152,172794.7812
205,144862.1875,27604.0918,172466.2812
206,144630.9531,27511.3594,172142.3125
207,144402.7812,27419.3477,171822.1250
208,144177.1094,27327.9922,171505.0938
209,143953.5781,27237.2578,171190.8438
210,143732.0469,27147.1074,170879.1562
211,143512.7656,27057.5059,170570.2656
212,143295.8125,26968.4141,170264.2188
213,143081.0938,26879.7930,169960.8906
214,142868.1250,26791.6191,169659.7500
215,142656.2188,26703.8906,169360.1094
216,142445.0625,26616.6348,169061.7031
217,142234.6875,26529.9004,168764.5938
218,142025.0781,26443.7246,168468.7969
219,141816.1094,26358.1406,168174.2500
220,141607.4062,26273.1406,167880.5469
221,141398.8906,26188.7188,167587.6094
222,141190.8438,26104.8516,167295.6875
223,140983.7344,26021.5098,167005.2500
224,140778.1406,25938.6680,166716.8125
225,140574.1719,25856.3027,166430.4688
226,140371.7031,25774.4102,166146.1094
227,140170.3594,25692.9941,165863.3594
228,139969.7188,25612.0723,165581.7969
229,139769.0781,25531.6777,165300.7500
230,139567.9219,25451.8359,165019.7500
231,139366.2188,25372.5723,164738.7969
232,139164.2344,25293.9102,164458.1406
233,138963.1094,25215.8867,164179.0000
234,138764.4219,25138.5430,163902.9688
235,138569.6562,25061.9121,163631.5625
236,138379.4219,24986.0039,163365.4219
237,138193.3438,24910.8086,163104.1562
238,138010.4688,24836.3047,162846.7812
239,137829.6719,24762.4609,162592.1250
240,137649.6719,24689.2520,162338.9219
241,137469.6562,24616.6797,162086.3438
242,137289.0781,24544.7500,161833.8281
243,137107.4531,24473.4648,161580.9219
244,136924.6719,24402.8418,161327.5156
245,136740.5781,24332.8906,161073.4688
246,136555.2812,24263.6211,160818.9062
247,136369.2344,24195.0215,160564.2500
248,136183.8438,24127.0703,160310.9062
249,136001.3281,24059.7305,160061.0625
250,135822.6562,23992.9531,159815.6094
251,135646.9219,23926.7109,159573.6250
252,135473.7969,23860.9922,159334.7812
253,135303.7656,23795.7891,159099.5625
254,135136.8438,23731.1016,158867.9375
255,134972.4219,23666.9258,158639.3438
256,134809.8438,23603.2578,158413.0938
257,134648.2812,23540.0781,158188.3594
258,134487.1406,23477.3750,157964.5156
259,134325.7969,23415.1367,157740.9375
260,134163.5469,23353.3516,157516.9062
261,133999.6875,23292.0156,157291.7031
262,133833.8906,23231.1211,157065.0156
263,133666.2812,23170.6816,156836.9688
264,133497.7344,23110.7285,156608.4688
265,133329.3594,23051.3184,156380.6719
266,133162.3281,22992.5195,156154.8438
267,132997.5625,22934.3672,155931.9375
268,132835.7500,22876.8535,155712.6094
269,132677.5156,22819.9121,155497.4219
270,132523.3281,22763.4824,155286.8125
271,132373.5000,22707.4961,155081.0000
272,132227.8438,22651.9219,154879.7656
273,132085.7344,22596.7617,154682.5000
274,131946.1094,22542.0234,154488.1250
275,131807.8125,22487.7168,154295.5312
276,131669.7500,22433.8301,154103.5781
277,131530.9531,22380.3477,153911.2969
278,131390.9219,22327.2617,153718.1875
279,131249.3438,22274.5781,153523.9219
280,131106.3594,22222.3164,153328.6719
281,130962.5703,22170.4805,153133.0469
282,130819.3828,22119.0742,152938.4531
283,130678.2734,22068.0996,152746.3750
284,130539.8359,22017.5488,152557.3906
285,130403.4062,21967.4062,152370.8125
286,130267.7500,21917.6445,152185.3906
287,130131.9688,21868.2598,152000.2344
288,129996.0234,21819.2148,151815.2344
289,129860.7578,21770.4688,151631.2188
290,129727.4609,21721.9688,151449.4375
291,129597.4375,21673.6992,151271.1406
292,129471.0859,21625.6914,151096.7812
293,129347.9141,21578.0000,150925.9062
294,129226.7812,21530.6543,150757.4375
295,129106.3828,21483.6523,150590.0312
296,128986.3984,21436.9570,150423.3594
297,128867.6328,21390.5137,150258.1406
298,128751.7500,21344.2734,150096.0312
299,128639.7344,21298.2188,149937.9531
