epoch,SPTC,MSTC,not_reached,loss
0,82611.2891,14225.5918,0.0000,96836.8828
1,82564.7422,14194.9590,0.0000,96759.7031
2,82518.4531,14164.6045,0.0000,96683.0547
3,82472.4844,14134.5391,0.0000,96607.0234
4,82426.7734,14104.7637,0.0000,96531.5391
5,82381.3672,14075.2822,0.0000,96456.6484
6,82336.2500,14046.0898,0.0000,96382.3438
7,82291.3828,14017.1836,0.0000,96308.5625
8,82246.8516,13988.5527,0.0000,96235.4062
9,82202.5938,13960.1934,0.0000,96162.7891
10,82158.6484,13932.0898,0.0000,96090.7344
11,82115.0000,13904.2363,0.0000,96019.2344
12,82071.6797,13876.6201,0.0000,95948.2969
13,82028.6953,13849.2324,0.0000,95877.9297
14,81986.0078,13822.0625,0.0000,95808.0703
15,81943.7031,13795.1055,0.0000,95738.8125
16,81901.7188,13768.3535,0.0000,95670.0703
17,81860.0859,13741.8018,0.0000,95601.8906
18,81818.7656,13715.4473,0.0000,95534.2109
19,81777.8125,13689.2852,0.0000,95467.0938
20,81737.2031,13663.3145,0.0000,95400.5156
21,81696.8750,13637.5322,0.0000,95334.4062
22,81656.9062,13611.9355,0.0000,95268.8438
23,81617.2734,13586.5234,0.0000,95203.7969
24,81577.9141,13561.2900,0.0000,95139.2031
25,81538.8906,13536.2373,0.0000,95075.1250
26,81500.1641,13511.3594,0.0000,95011.5234
27,81461.7188,13486.6504,0.0000,94948.3672
28,81423.5625,13462.1055,0.0000,94885.6719
29,81385.7188,13437.7207,0.0000,94823.4375
30,81348.1172,13413.4902,0.0000,94761.6094
31,81310.7891,13389.4072,0.0000,94700.1953
32,81273.7578,13365.4688,0.0000,94639.2266
33,81236.9531,13341.6680,0.0000,94578.6250
34,81200.4453,13318.0000,0.0000,94518.4453
35,81164.1641,13294.4648,0.0000,94458.6250
36,81128.1328,13271.0566,0.0000,94399.1875
37,81092.3828,13247.7754,0.0000,94340.1562
38,81056.8750,13224.6230,0.0000,94281.5000
