epoch,SPTC,MSTC,loss
55,137562.9531,56974.9766,194537.9375
56,136666.2812,56348.6992,193014.9844
57,135803.0938,55743.3047,191546.4062
58,134970.7969,55157.2734,190128.0625
59,134166.8750,54589.2188,188756.0938
60,133389.3125,54037.8867,187427.2031
61,132636.1250,53502.1445,186138.2656
62,131905.4531,52980.9531,184886.4062
63,131195.7031,52473.3750,183669.0781
64,130505.4766,51978.5469,182484.0312
65,129833.3906,51495.6953,181329.0938
66,129178.2656,51024.0859,180202.3438
67,128538.9531,50563.1094,179102.0625
68,127914.4219,50112.1484,178026.5625
69,127303.7266,49670.6797,176974.4062
70,126706.0391,49238.2266,175944.2656
71,126120.5234,48814.3477,174934.8750
72,125546.4297,48398.6445,173945.0781
73,124983.1250,47990.7656,172973.8906
74,124429.9375,47590.3945,172020.3281
75,123886.4062,47197.2422,171083.6562
76,123351.9609,46811.0625,170163.0312
77,122826.1719,46431.6289,169257.7969
78,122308.6562,46058.7461,168367.4062
79,121798.9688,45692.2266,167491.1875
80,121296.8750,45331.9062,166628.7812
81,120802.0156,44977.6016,165779.6250
82,120314.1875,44629.1641,164943.3438
83,119833.0938,44286.4023,164119.5000
84,119358.6016,43949.1641,163307.7656
85,118890.4766,43617.2656,162507.7500
86,118428.5625,43290.5391,161719.0938
87,117972.7031,42968.8164,160941.5156
88,117522.7656,42651.9336,160174.7031
89,117078.5469,42339.7422,159418.2812
90,116639.9844,42032.1016,158672.0938
91,116206.9141,41728.8828,157935.7969
92,115779.2266,41429.9766,157209.2031
93,115356.8438,41135.2773,156492.1250
94,114939.6172,40844.7031,155784.3125
95,114527.5078,40558.1797,155085.6875
96,114120.3984,40275.6289,154396.0312
97,113718.2109,39996.9844,153715.1875
98,113320.8750,39722.2031,153043.0781
99,112928.3438,39451.2109,152379.5625
100,112540.5156,39183.9766,151724.5000
101,112157.3203,38920.4375,151077.7500
102,111778.7266,38660.5469,150439.2812
103,111404.5781,38404.2539,149808.8281
104,111034.8438,38151.5117,149186.3594
105,110669.5078,37902.2578,148571.7656
106,110308.4453,37656.4336,147964.8750
107,109951.6094,37413.9688,147365.5781
108,109598.9922,37174.7812,146773.7812
109,109250.4844,36938.8047,146189.2812
110,108906.0469,36705.9375,145611.9844
111,108565.5859,36476.1211,145041.7031
112,108229.1172,36249.2578,144478.3750
113,107896.5547,36025.2891,143921.8438
114,107567.8672,35804.1406,143372.0000
115,107242.9844,35585.7500,142828.7344
116,106921.9531,35370.0586,142292.0156
117,106604.6406,35157.0234,141761.6562
118,106291.0703,34946.5938,141237.6562
119,105981.1328,34738.7305,140719.8594
120,105674.8516,34533.3906,140208.2500
121,105372.1094,34330.5234,139702.6250
122,105072.9219,34130.1094,139203.0312
123,104777.1172,33932.0938,138709.2188
124,104484.7578,33736.4531,138221.2188
125,104195.7578,33543.1484,137738.9062
126,103910.0625,33352.1484,137262.2188
127,103627.6328,33163.4258,136791.0625
128,103348.4219,32976.9414,136325.3594
129,103072.4453,32792.6758,135865.1250
130,102799.5391,32610.5820,135410.1250
131,102529.7656,32430.6328,134960.4062
132,102263.0156,32252.7988,134515.8125
133,101999.2422,32077.0449,134076.2812
134,101738.3672,31903.3379,133641.7031
135,101480.4062,31731.6562,133212.0625
136,101225.1875,31561.9727,132787.1562
137,100972.7500,31394.2617,132367.0156
138,100722.9375,31228.4922,131951.4375
139,100475.8594,31064.6367,131540.5000
140,100231.2734,30902.6641,131133.9375
141,99989.3125,30742.5176,130731.8281
142,99749.9219,30584.1289,130334.0469
143,99513.1094,30427.4180,129940.5312
144,99278.9141,30272.2969,129551.2109
145,99047.3750,30118.6816,129166.0547
146,98818.4844,29966.5078,128784.9922
147,98592.2578,29815.7344,128407.9922
148,98368.5625,29666.3281,128034.8906
149,98147.4688,29518.2871,127665.7578
150,97928.8750,29371.5977,127300.4688
151,97712.6797,29226.2539,126938.9375
152,97498.8828,29082.2539,126581.1406
153,97287.4297,28939.5898,126227.0156
154,97078.2344,28798.2480,125876.4844
155,96871.2969,28658.2188,125529.5156
156,96666.5547,28519.4922,125186.0469
157,96463.9688,28382.0586,124846.0312
158,96263.5078,28245.9004,124509.4062
159,96065.1562,28111.0059,124176.1641
160,95868.8672,27977.3672,123846.2344
161,95674.6172,27844.9648,123519.5781
162,95482.3594,27713.7871,123196.1484
163,95292.0938,27583.8203,122875.9141
164,95103.7344,27455.0508,122558.7812
165,94917.3359,27327.4609,122244.7969
166,94732.8203,27201.0469,121933.8672
167,94550.2031,27075.7871,121625.9922
168,94369.3594,26951.6797,121321.0391
169,94190.4141,26828.7090,121019.1250
170,94013.2266,26706.8750,120720.1016
171,93837.7969,26586.1699,120423.9688
172,93664.1172,26466.5938,120130.7109
173,93492.0938,26348.1426,119840.2344
174,93321.7812,26230.8164,119552.5938
175,93153.1094,26114.6133,119267.7188
176,92986.0312,25999.5273,118985.5625
177,92820.5469,25885.5547,118706.1016
178,92656.6016,25772.6836,118429.2812
179,92494.1953,25660.9043,118155.1016
180,92333.2578,25550.1992,117883.4531
181,92173.8438,25440.5547,117614.3984
182,92015.9141,25331.9414,117347.8594
183,91859.3828,25224.3457,117083.7266
184,91704.3125,25117.7422,116822.0547
185,91550.6406,25012.1113,116562.7500
186,91398.4062,24907.4258,116305.8281
187,91247.5625,24803.6641,116051.2266
188,91098.0625,24700.8105,115798.8750
189,90949.9219,24598.8496,115548.7734
190,90803.1484,24497.7578,115300.9062
191,90657.7188,24397.5273,115055.2500
192,90513.5625,24298.1406,114811.7031
193,90370.7500,24199.5859,114570.3359
194,90229.1953,24101.8555,114331.0469
195,90088.9141,24004.9297,114093.8438
196,89949.8672,23908.8047,113858.6719
197,89812.0469,23813.4609,113625.5078
198,89675.4922,23718.8906,113394.3828
199,89540.1328,23625.0840,113165.2188
200,89405.9453,23532.0293,112937.9766
201,89272.9688,23439.7168,112712.6875
202,89141.1406,23348.1426,112489.2812
203,89010.5234,23257.2969,112267.8203
204,88881.0703,23167.1758,112048.2500
205,88752.7422,23077.7676,111830.5078
206,88625.5859,22989.0723,111614.6562
207,88499.5938,22901.0801,111400.6719
208,88374.6953,22813.7871,111188.4844
209,88250.9375,22727.1895,110978.1250
210,88128.2812,22641.2734,110769.5547
211,88006.7266,22556.0430,110562.7656
212,87886.2578,22471.4844,110357.7422
213,87766.8828,22387.5957,110154.4766
214,87648.5547,22304.3652,109952.9219
215,87531.3047,22221.7871,109753.0938
216,87415.1016,22139.8516,109554.9531
217,87299.9297,22058.5547,109358.4844
218,87185.8125,21977.8867,109163.7031
219,87072.6641,21897.8398,108970.5000
220,86960.5781,21818.4102,108778.9844
221,86849.4609,21739.5938,108589.0547
222,86739.3359,21661.3789,108400.7188
223,86630.1953,21583.7656,108213.9609
224,86522.0312,21506.7500,108028.7812
225,86414.8359,21430.3242,107845.1562
226,86308.5859,21354.4844,107663.0703
227,86203.2656,21279.2207,107482.4844
228,86098.9219,21204.5312,107303.4531
229,85995.4922,21130.4023,107125.8906
230,85892.9766,21056.8281,106949.8047
231,85791.3594,20983.7969,106775.1562
232,85690.6641,20911.2949,106601.9609
233,85590.8828,20839.3125,106430.1953
234,85491.9219,20767.8398,106259.7656
235,85393.8906,20696.8613,106090.7500
236,85296.7109,20626.3672,105923.0781
237,85200.3984,20556.3438,105756.7422
238,85104.9062,20486.7832,105591.6875
239,85010.2422,20417.6719,105427.9141
240,84916.4062,20349.0039,105265.4062
241,84823.3672,20280.7695,105104.1406
242,84731.1875,20212.9668,104944.1562
243,84639.7188,20145.5840,104785.3047
244,84549.0469,20078.6172,104627.6641
245,84459.1250,20012.0508,104471.1719
246,84369.9609,19945.8711,104315.8281
247,84281.5625,19880.0547,104161.6172
248,84193.8594,19814.5840,104008.4453
249,84106.8672,19749.4336,103856.2969
250,84020.5781,19684.5820,103705.1562
251,83935.0156,19620.0098,103555.0234
252,83850.1094,19555.7129,103405.8203
253,83765.8906,19491.6816,103257.5703
254,83682.3203,19427.9297,103110.2500
255,83599.3828,19364.4805,102963.8594
256,83517.1016,19301.3633,102818.4688
257,83435.4531,19238.6250,102674.0781
258,83354.3828,19176.3086,102530.6875
259,83273.9062,19114.4688,102388.3750
260,83194.0469,19053.1484,102247.1953
261,83114.7188,18992.3906,102107.1094
262,83035.9766,18932.2324,101968.2109
263,82957.7734,18872.7070,101830.4844
264,82880.1094,18813.8320,101693.9375
265,82802.9922,18755.6230,101558.6172
266,82726.4453,18698.0859,101424.5312
267,82650.4062,18641.2129,101291.6172
268,82574.8984,18584.9980,101159.8984
269,82499.9062,18529.4199,101029.3281
270,82425.4531,18474.4590,100899.9141
271,82351.5312,18420.0898,100771.6250
272,82278.1250,18366.2910,100644.4141
273,82205.2422,18313.0352,100518.2812
274,82132.8359,18260.3008,100393.1406
275,82060.9766,18208.0645,100269.0391
276,81989.6328,18156.3027,100145.9375
277,81918.7734,18105.0020,100023.7734
278,81848.3906,18054.1387,99902.5312
279,81778.5078,18003.7031,99782.2109
280,81709.1250,17953.6797,99662.8047
281,81640.2578,17904.0605,99544.3203
282,81571.8672,17854.8359,99426.7031
283,81503.9609,17806.0000,99309.9609
284,81436.5703,17757.5410,99194.1094
285,81369.7031,17709.4570,99079.1562
286,81303.2812,17661.7363,98965.0156
287,81237.3438,17614.3770,98851.7188
288,81171.9062,17567.3672,98739.2734
289,81106.9453,17520.6992,98627.6406
290,81042.4219,17474.3672,98516.7891
291,80978.4062,17428.3633,98406.7656
292,80914.8047,17382.6777,98297.4844
293,80851.6875,17337.3086,98189.0000
294,80789.0078,17292.2500,98081.2578
295,80726.7266,17247.4922,97974.2188
296,80664.9297,17203.0332,97867.9609
297,80603.5391,17158.8672,97762.4062
298,80542.5859,17114.9883,97657.5781
299,80482.0156,17071.3906,97553.4062
