epoch,SPTC,MSTC,loss
268,32284.9766,5613.8237,37898.8008
269,32278.2402,5607.1201,37885.3594
270,32271.4980,5600.4917,37871.9883
271,32264.7500,5593.9346,37858.6836
272,32258.0312,5587.4395,37845.4688
273,32251.3789,5580.9893,37832.3672
274,32244.8516,5574.5732,37819.4258
275,32238.4316,5568.1855,37806.6172
276,32232.1191,5561.8320,37793.9531
277,32225.8926,5555.5161,37781.4102
278,32219.7383,5549.2407,37768.9805
279,32213.6445,5543.0093,37756.6523
280,32207.6055,5536.8213,37744.4258
281,32201.6191,5530.6768,37732.2969
282,32195.6719,5524.5757,37720.2461
283,32189.7754,5518.5166,37708.2930
284,32183.9336,5512.5020,37696.4375
285,32178.1348,5506.5303,37684.6641
286,32172.3867,5500.6035,37672.9922
287,32166.6777,5494.7207,37661.3984
288,32161.0156,5488.8848,37649.8984
289,32155.3965,5483.0938,37638.4922
290,32149.8223,5477.3486,37627.1719
291,32144.3066,5471.6489,37615.9570
292,32138.8242,5465.9932,37604.8164
293,32133.3887,5460.3804,37593.7695
294,32128.0000,5454.8096,37582.8086
295,32122.6562,5449.2803,37571.9375
296,32117.3535,5443.7915,37561.1445
297,32112.0898,5438.3428,37550.4336
298,32106.8711,5432.9312,37539.8008
299,32101.6895,5427.5576,37529.2461
