epoch,SPTC,MSTC,not_reached,loss
43,31908.4590,5220.6865,0.0000,37129.1445
44,31904.7207,5216.4834,0.0000,37121.2031
45,31901.0137,5212.2925,0.0000,37113.3047
46,31897.3262,5208.1128,0.0000,37105.4375
47,31893.6738,5203.9438,0.0000,37097.6172
48,31890.0371,5199.7837,0.0000,37089.8203
49,31886.4277,5195.6304,0.0000,37082.0586
50,31882.8438,5191.4829,0.0000,37074.3281
51,31879.2871,5187.3389,0.0000,37066.6250
52,31875.7520,5183.1973,0.0000,37058.9492
53,31872.2480,5179.0581,0.0000,37051.3047
54,31868.7637,5174.9233,0.0000,37043.6875
55,31865.2969,5170.7944,0.0000,37036.0898
56,31861.8594,5166.6758,0.0000,37028.5352
57,31858.4355,5162.5708,0.0000,37021.0078
58,31855.0371,5158.4810,0.0000,37013.5195
59,31851.6582,5154.4062,0.0000,37006.0625
60,31848.3008,5150.3447,0.0000,36998.6445
61,31844.9590,5146.2959,0.0000,36991.2539
62,31841.6406,5142.2588,0.0000,36983.8984
63,31838.3379,5138.2324,0.0000,36976.5703
64,31835.0586,5134.2158,0.0000,36969.2734
65,31831.7930,5130.2119,0.0000,36962.0039
66,31828.5566,5126.2183,0.0000,36954.7734
67,31825.3262,5122.2378,0.0000,36947.5625
68,31822.1270,5118.2710,0.0000,36940.3984
69,31818.9395,5114.3188,0.0000,36933.2578
70,31815.7539,5110.3843,0.0000,36926.1367
71,31812.6055,5106.4683,0.0000,36919.0742
72,31809.4648,5102.5728,0.0000,36912.0391
73,31806.3418,5098.6997,0.0000,36905.0430
74,31803.2305,5094.8511,0.0000,36898.0820
75,31800.1328,5091.0303,0.0000,36891.1641
76,31797.0586,5087.2368,0.0000,36884.2969
77,31793.9941,5083.4751,0.0000,36877.4688
78,31790.9395,5079.7456,0.0000,36870.6836
79,31787.9023,5076.0493,0.0000,36863.9531
80,31784.8770,5072.3892,0.0000,36857.2656
81,31781.8633,5068.7656,0.0000,36850.6289
82,31778.8691,5065.1802,0.0000,36844.0508
83,31775.8867,5061.6333,0.0000,36837.5195
84,31772.9180,5058.1255,0.0000,36831.0430
85,31769.9629,5054.6572,0.0000,36824.6211
86,31767.0156,5051.2290,0.0000,36818.2461
87,31764.0859,5047.8394,0.0000,36811.9258
88,31761.1621,5044.4893,0.0000,36805.6523
89,31758.2656,5041.1782,0.0000,36799.4453
90,31755.3711,5037.9048,0.0000,36793.2773
91,31752.4961,5034.6685,0.0000,36787.1641
92,31749.6309,5031.4688,0.0000,36781.1016
93,31746.7832,5028.3032,0.0000,36775.0859
94,31743.9492,5025.1719,0.0000,36769.1211
95,31741.1250,5022.0737,0.0000,36763.1992
96,31738.3125,5019.0063,0.0000,36757.3203
97,31735.5176,5015.9697,0.0000,36751.4883
98,31732.7383,5012.9619,0.0000,36745.6992
99,31729.9766,5009.9819,0.0000,36739.9570
100,31727.2207,5007.0278,0.0000,36734.2500
101,31724.4863,5004.1001,0.0000,36728.5859
102,31721.7598,5001.1978,0.0000,36722.9570
103,31719.0449,4998.3203,0.0000,36717.3672
104,31716.3496,4995.4678,0.0000,36711.8164
105,31713.6738,4992.6411,0.0000,36706.3164
106,31711.0039,4989.8394,0.0000,36700.8438
107,31708.3496,4987.0640,0.0000,36695.4141
108,31705.7070,4984.3125,0.0000,36690.0195
109,31703.0840,4981.5864,0.0000,36684.6719
110,31700.4746,4978.8848,0.0000,36679.3594
111,31697.8789,4976.2051,0.0000,36674.0859
112,31695.2969,4973.5479,0.0000,36668.8438
113,31692.7363,4970.9111,0.0000,36663.6484
114,31690.1797,4968.2939,0.0000,36658.4727
115,31687.6484,4965.6963,0.0000,36653.3438
116,31685.1270,4963.1162,0.0000,36648.2422
117,31682.6113,4960.5537,0.0000,36643.1641
118,31680.1211,4958.0088,0.0000,36638.1289
119,31677.6406,4955.4795,0.0000,36633.1211
120,31675.1797,4952.9653,0.0000,36628.1445
121,31672.7227,4950.4673,0.0000,36623.1914
122,31670.2871,4947.9834,0.0000,36618.2695
123,31667.8633,4945.5132,0.0000,36613.3750
124,31665.4453,4943.0571,0.0000,36608.5039
125,31663.0488,4940.6143,0.0000,36603.6641
126,31660.6641,4938.1826,0.0000,36598.8477
127,31658.2930,4935.7637,0.0000,36594.0547
128,31655.9375,4933.3545,0.0000,36589.2930
129,31653.5918,4930.9561,0.0000,36584.5469
130,31651.2617,4928.5669,0.0000,36579.8281
131,31648.9414,4926.1860,0.0000,36575.1289
132,31646.6426,4923.8149,0.0000,36570.4570
133,31644.3516,4921.4541,0.0000,36565.8047
134,31642.0723,4919.1030,0.0000,36561.1758
135,31639.8203,4916.7617,0.0000,36556.5820
136,31637.5664,4914.4287,0.0000,36551.9961
137,31635.3398,4912.1025,0.0000,36547.4414
138,31633.1270,4909.7832,0.0000,36542.9102
139,31630.9258,4907.4683,0.0000,36538.3945
140,31628.7402,4905.1558,0.0000,36533.8945
141,31626.5723,4902.8447,0.0000,36529.4180
142,31624.4141,4900.5352,0.0000,36524.9492
143,31622.2832,4898.2271,0.0000,36520.5117
144,31620.1621,4895.9199,0.0000,36516.0820
145,31618.0605,4893.6167,0.0000,36511.6758
146,31615.9648,4891.3193,0.0000,36507.2852
147,31613.8789,4889.0317,0.0000,36502.9102
148,31611.8086,4886.7578,0.0000,36498.5664
149,31609.7461,4884.5024,0.0000,36494.2500
150,31607.6934,4882.2671,0.0000,36489.9609
151,31605.6367,4880.0547,0.0000,36485.6914
152,31603.5898,4877.8662,0.0000,36481.4570
153,31601.5488,4875.7012,0.0000,36477.2500
154,31599.5195,4873.5581,0.0000,36473.0781
155,31597.4824,4871.4355,0.0000,36468.9180
156,31595.4629,4869.3330,0.0000,36464.7969
157,31593.4434,4867.2471,0.0000,36460.6914
158,31591.4453,4865.1777,0.0000,36456.6250
159,31589.4473,4863.1230,0.0000,36452.5703
160,31587.4590,4861.0820,0.0000,36448.5391
161,31585.4746,4859.0542,0.0000,36444.5273
162,31583.5039,4857.0386,0.0000,36440.5430
163,31581.5469,4855.0352,0.0000,36436.5820
164,31579.5957,4853.0425,0.0000,36432.6367
165,31577.6543,4851.0605,0.0000,36428.7148
166,31575.7168,4849.0894,0.0000,36424.8047
167,31573.7969,4847.1289,0.0000,36420.9258
168,31571.8848,4845.1777,0.0000,36417.0625
169,31569.9824,4843.2368,0.0000,36413.2188
170,31568.0957,4841.3052,0.0000,36409.4023
171,31566.2070,4839.3838,0.0000,36405.5898
172,31564.3340,4837.4707,0.0000,36401.8047
173,31562.4668,4835.5664,0.0000,36398.0312
174,31560.6094,4833.6724,0.0000,36394.2812
175,31558.7715,4831.7866,0.0000,36390.5586
176,31556.9355,4829.9097,0.0000,36386.8438
177,31555.1055,4828.0415,0.0000,36383.1484
178,31553.2891,4826.1826,0.0000,36379.4727
179,31551.4844,4824.3325,0.0000,36375.8164
180,31549.6914,4822.4917,0.0000,36372.1836
181,31547.8945,4820.6597,0.0000,36368.5547
182,31546.1191,4818.8364,0.0000,36364.9570
183,31544.3516,4817.0225,0.0000,36361.3750
184,31542.5938,4815.2178,0.0000,36357.8125
185,31540.8340,4813.4214,0.0000,36354.2539
186,31539.0957,4811.6338,0.0000,36350.7305
187,31537.3574,4809.8560,0.0000,36347.2148
188,31535.6367,4808.0864,0.0000,36343.7227
189,31533.9238,4806.3257,0.0000,36340.2500
190,31532.2207,4804.5742,0.0000,36336.7969
191,31530.5215,4802.8296,0.0000,36333.3516
192,31528.8320,4801.0947,0.0000,36329.9258
193,31527.1523,4799.3672,0.0000,36326.5195
194,31525.4766,4797.6489,0.0000,36323.1250
195,31523.8086,4795.9380,0.0000,36319.7461
196,31522.1602,4794.2344,0.0000,36316.3945
197,31520.5117,4792.5391,0.0000,36313.0508
198,31518.8730,4790.8511,0.0000,36309.7227
199,31517.2402,4789.1699,0.0000,36306.4102
200,31515.6152,4787.4971,0.0000,36303.1133
201,31514.0020,4785.8301,0.0000,36299.8320
202,31512.3984,4784.1699,0.0000,36296.5703
203,31510.8027,4782.5171,0.0000,36293.3203
204,31509.2129,4780.8691,0.0000,36290.0820
205,31507.6348,4779.2271,0.0000,36286.8633
206,31506.0586,4777.5898,0.0000,36283.6484
207,31504.4980,4775.9565,0.0000,36280.4531
208,31502.9375,4774.3276,0.0000,36277.2656
209,31501.3906,4772.7012,0.0000,36274.0938
210,31499.8555,4771.0786,0.0000,36270.9336
211,31498.3301,4769.4595,0.0000,36267.7891
212,31496.8047,4767.8467,0.0000,36264.6523
213,31495.2949,4766.2402,0.0000,36261.5352
214,31493.7871,4764.6431,0.0000,36258.4297
215,31492.2832,4763.0571,0.0000,36255.3398
216,31490.7852,4761.4824,0.0000,36252.2656
217,31489.2910,4759.9189,0.0000,36249.2109
218,31487.7949,4758.3657,0.0000,36246.1602
219,31486.3125,4756.8213,0.0000,36243.1328
220,31484.8281,4755.2861,0.0000,36240.1133
221,31483.3574,4753.7578,0.0000,36237.1172
222,31481.8848,4752.2363,0.0000,36234.1211
223,31480.4180,4750.7202,0.0000,36231.1367
224,31478.9590,4749.2085,0.0000,36228.1680
225,31477.4941,4747.7002,0.0000,36225.1953
226,31476.0352,4746.1924,0.0000,36222.2266
227,31474.5801,4744.6851,0.0000,36219.2656
228,31473.1367,4743.1758,0.0000,36216.3125
229,31471.6895,4741.6631,0.0000,36213.3516
230,31470.2656,4740.1489,0.0000,36210.4141
231,31468.8555,4738.6318,0.0000,36207.4883
232,31467.4531,4737.1152,0.0000,36204.5703
233,31466.0566,4735.6021,0.0000,36201.6602
234,31464.6699,4734.0991,0.0000,36198.7695
235,31463.2949,4732.6123,0.0000,36195.9062
236,31461.9141,4731.1436,0.0000,36193.0586
237,31460.5449,4729.6929,0.0000,36190.2383
238,31459.1738,4728.2568,0.0000,36187.4297
239,31457.8008,4726.8320,0.0000,36184.6328
240,31456.4453,4725.4175,0.0000,36181.8633
241,31455.0918,4724.0103,0.0000,36179.1016
242,31453.7363,4722.6108,0.0000,36176.3477
243,31452.3887,4721.2178,0.0000,36173.6055
244,31451.0566,4719.8306,0.0000,36170.8867
245,31449.7148,4718.4497,0.0000,36168.1641
246,31448.3887,4717.0742,0.0000,36165.4609
247,31447.0664,4715.7036,0.0000,36162.7695
248,31445.7441,4714.3398,0.0000,36160.0859
249,31444.4297,4712.9805,0.0000,36157.4102
250,31443.1250,4711.6274,0.0000,36154.7539
251,31441.8223,4710.2788,0.0000,36152.1016
252,31440.5293,4708.9365,0.0000,36149.4648
253,31439.2383,4707.5981,0.0000,36146.8359
254,31437.9473,4706.2651,0.0000,36144.2109
255,31436.6758,4704.9375,0.0000,36141.6133
256,31435.3984,4703.6152,0.0000,36139.0156
257,31434.1270,4702.2979,0.0000,36136.4258
258,31432.8730,4700.9844,0.0000,36133.8594
259,31431.6074,4699.6768,0.0000,36131.2852
260,31430.3613,4698.3740,0.0000,36128.7344
261,31429.1133,4697.0747,0.0000,36126.1875
262,31427.8730,4695.7817,0.0000,36123.6562
263,31426.6406,4694.4917,0.0000,36121.1328
264,31425.4102,4693.2075,0.0000,36118.6172
265,31424.1895,4691.9282,0.0000,36116.1172
266,31422.9746,4690.6523,0.0000,36113.6250
267,31421.7598,4689.3813,0.0000,36111.1406
268,31420.5488,4688.1152,0.0000,36108.6641
269,31419.3555,4686.8535,0.0000,36106.2109
270,31418.1582,4685.5967,0.0000,36103.7539
271,31416.9609,4684.3438,0.0000,36101.3047
272,31415.7812,4683.0957,0.0000,36098.8750
273,31414.6016,4681.8516,0.0000,36096.4531
274,31413.4316,4680.6123,0.0000,36094.0430
275,31412.2559,4679.3770,0.0000,36091.6328
276,31411.0957,4678.1465,0.0000,36089.2422
277,31409.9336,4676.9199,0.0000,36086.8516
278,31408.7812,4675.6982,0.0000,36084.4805
279,31407.6348,4674.4805,0.0000,36082.1172
280,31406.4922,4673.2676,0.0000,36079.7578
281,31405.3516,4672.0586,0.0000,36077.4102
282,31404.2246,4670.8535,0.0000,36075.0781
283,31403.0957,4669.6533,0.0000,36072.7500
284,31401.9668,4668.4575,0.0000,36070.4258
285,31400.8535,4667.2661,0.0000,36068.1211
286,31399.7383,4666.0786,0.0000,36065.8164
287,31398.6289,4664.8950,0.0000,36063.5234
288,31397.5254,4663.7158,0.0000,36061.2422
289,31396.4297,4662.5415,0.0000,36058.9727
290,31395.3320,4661.3701,0.0000,36056.7031
291,31394.2480,4660.2036,0.0000,36054.4531
292,31393.1582,4659.0405,0.0000,36052.1992
293,31392.0859,4657.8813,0.0000,36049.9688
294,31391.0078,4656.7271,0.0000,36047.7344
295,31389.9375,4655.5757,0.0000,36045.5117
296,31388.8770,4654.4287,0.0000,36043.3047
297,31387.8086,4653.2847,0.0000,36041.0938
298,31386.7539,4652.1450,0.0000,36038.8984
299,31385.7070,4651.0083,0.0000,36036.7148
