epoch,SPTC,MSTC,loss
249,29904.0625,5449.7529,35353.8164
250,29888.7480,5436.5562,35325.3047
251,29873.5879,5423.4785,35297.0664
252,29858.5820,5410.5151,35269.0977
253,29843.7383,5397.6641,35241.4023
254,29829.0527,5384.9248,35213.9766
255,29814.5078,5372.2983,35186.8047
256,29800.0957,5359.7866,35159.8828
257,29785.8223,5347.3936,35133.2148
258,29771.6660,5335.1201,35106.7852
259,29757.6230,5322.9658,35080.5898
260,29743.7012,5310.9282,35054.6289
261,29729.8926,5299.0029,35028.8945
262,29716.1973,5287.1860,35003.3828
263,29702.6113,5275.4727,34978.0859
264,29689.1211,5263.8599,34952.9805
265,29675.7422,5252.3467,34928.0898
266,29662.4668,5240.9312,34903.3984
267,29649.2812,5229.6123,34878.8945
268,29636.1934,5218.3896,34854.5820
269,29623.1855,5207.2632,34830.4492
270,29610.2520,5196.2349,34806.4883
271,29597.4082,5185.3057,34782.7148
272,29584.6348,5174.4766,34759.1094
273,29571.9297,5163.7456,34735.6758
274,29559.3145,5153.1084,34712.4219
275,29546.7773,5142.5586,34689.3359
276,29534.3281,5132.0884,34666.4180
277,29521.9590,5121.6914,34643.6484
278,29509.6875,5111.3604,34621.0469
279,29497.5117,5101.0918,34598.6016
280,29485.4238,5090.8848,34576.3086
281,29473.4297,5080.7412,34554.1719
282,29461.5215,5070.6641,34532.1875
283,29449.6973,5060.6572,34510.3555
284,29437.9688,5050.7207,34488.6875
285,29426.3320,5040.8516,34467.1836
286,29414.7832,5031.0449,34445.8281
287,29403.3164,5021.2925,34424.6094
288,29391.9453,5011.5864,34403.5312
289,29380.6641,5001.9165,34382.5820
290,29369.4648,4992.2710,34361.7344
291,29358.3555,4982.6377,34340.9922
292,29347.3262,4973.0020,34320.3281
293,29336.3887,4963.3521,34299.7422
294,29325.5254,4953.6787,34279.2031
295,29314.7422,4943.9800,34258.7227
296,29304.0430,4934.2646,34238.3086
297,29293.4082,4924.5576,34217.9648
298,29282.8398,4914.8960,34197.7344
299,29272.3418,4905.3262,34177.6680
