epoch,SPTC,MSTC,not_reached,loss
0,29264.1211,4891.7681,0.0000,34155.8906
1,29253.6660,4882.6611,0.0000,34136.3281
2,29243.2754,4873.6641,0.0000,34116.9375
3,29232.9453,4864.7656,0.0000,34097.7109
4,29222.6836,4855.9604,0.0000,34078.6445
5,29212.4785,4847.2427,0.0000,34059.7227
6,29202.3340,4838.6094,0.0000,34040.9453
7,29192.2383,4830.0566,0.0000,34022.2969
8,29182.1934,4821.5806,0.0000,34003.7734
9,29172.1934,4813.1777,0.0000,33985.3711
10,29162.2402,4804.8467,0.0000,33967.0859
11,29152.3320,4796.5850,0.0000,33948.9180
12,29142.4590,4788.3906,0.0000,33930.8516
13,29132.6270,4780.2598,0.0000,33912.8867
14,29122.8223,4772.1865,0.0000,33895.0078
15,29113.0684,4764.1675,0.0000,33877.2344
16,29103.3750,4756.1934,0.0000,33859.5703
17,29093.7715,4748.2578,0.0000,33842.0312
18,29084.2656,4740.3545,0.0000,33824.6211
19,29074.8691,4732.4805,0.0000,33807.3516
20,29065.5918,4724.6333,0.0000,33790.2266
21,29056.4219,4716.8140,0.0000,33773.2344
22,29047.3457,4709.0244,0.0000,33756.3711
23,29038.3730,4701.2681,0.0000,33739.6406
24,29029.4727,4693.5454,0.0000,33723.0195
25,29020.6621,4685.8599,0.0000,33706.5234
26,29011.9121,4678.2114,0.0000,33690.1250
27,29003.2285,4670.6001,0.0000,33673.8281
28,28994.6055,4663.0273,0.0000,33657.6328
29,28986.0430,4655.4922,0.0000,33641.5352
30,28977.5410,4647.9932,0.0000,33625.5352
31,28969.0898,4640.5308,0.0000,33609.6211
32,28960.6953,4633.1060,0.0000,33593.8008
33,28952.3516,4625.7188,0.0000,33578.0703
34,28944.0664,4618.3745,0.0000,33562.4414
35,28935.8301,4611.0767,0.0000,33546.9062
36,28927.6230,4603.8315,0.0000,33531.4531
37,28919.4746,4596.6426,0.0000,33516.1172
38,28911.3613,4589.5098,0.0000,33500.8711
39,28903.2871,4582.4321,0.0000,33485.7188
40,28895.2578,4575.4067,0.0000,33470.6641
41,28887.2617,4568.4316,0.0000,33455.6953
42,28879.3027,4561.5039,0.0000,33440.8047
43,28871.3867,4554.6221,0.0000,33426.0078
44,28863.5039,4547.7832,0.0000,33411.2891
45,28855.6523,4540.9868,0.0000,33396.6406
46,28847.8340,4534.2295,0.0000,33382.0625
47,28840.0254,4527.5107,0.0000,33367.5352
48,28832.2520,4520.8276,0.0000,33353.0781
49,28824.4980,4514.1782,0.0000,33338.6758
50,28816.7656,4507.5605,0.0000,33324.3281
51,28809.0625,4500.9717,0.0000,33310.0352
52,28801.3926,4494.4106,0.0000,33295.8047
53,28793.7676,4487.8770,0.0000,33281.6445
54,28786.1777,4481.3711,0.0000,33267.5469
55,28778.6680,4474.8926,0.0000,33253.5625
56,28771.2012,4468.4443,0.0000,33239.6445
57,28763.7871,4462.0254,0.0000,33225.8125
58,28756.4258,4455.6357,0.0000,33212.0625
59,28749.0977,4449.2734,0.0000,33198.3711
60,28741.7988,4442.9409,0.0000,33184.7383
61,28734.5391,4436.6489,0.0000,33171.1875
62,28727.3301,4430.4116,0.0000,33157.7422
63,28720.1699,4424.2373,0.0000,33144.4062
64,28713.0645,4418.1260,0.0000,33131.1914
65,28706.0020,4412.0679,0.0000,33118.0703
66,28698.9902,4406.0547,0.0000,33105.0469
67,28692.0117,4400.0767,0.0000,33092.0898
68,28685.0625,4394.1270,0.0000,33079.1875
69,28678.1484,4388.2007,0.0000,33066.3477
70,28671.2637,4382.2930,0.0000,33053.5547
71,28664.4043,4376.4028,0.0000,33040.8086
72,28657.5605,4370.5288,0.0000,33028.0898
73,28650.7168,4364.6738,0.0000,33015.3906
74,28643.8770,4358.8418,0.0000,33002.7188
75,28636.9980,4353.0352,0.0000,32990.0312
76,28630.0625,4347.2578,0.0000,32977.3203
77,28623.0391,4341.5068,0.0000,32964.5469
78,28615.9434,4335.7827,0.0000,32951.7266
79,28608.8379,4330.0864,0.0000,32938.9258
80,28601.8125,4324.4282,0.0000,32926.2422
81,28594.9336,4318.8203,0.0000,32913.7539
82,28588.2051,4313.2734,0.0000,32901.4766
83,28581.6094,4307.7842,0.0000,32889.3945
84,28575.1113,4302.3447,0.0000,32877.4570
85,28568.6973,4296.9482,0.0000,32865.6445
86,28562.3262,4291.5889,0.0000,32853.9141
87,28556.0039,4286.2627,0.0000,32842.2656
88,28549.7148,4280.9678,0.0000,32830.6836
89,28543.4609,4275.7021,0.0000,32819.1641
90,28537.2305,4270.4639,0.0000,32807.6953
91,28531.0215,4265.2520,0.0000,32796.2734
92,28524.8242,4260.0654,0.0000,32784.8906
93,28518.6328,4254.9019,0.0000,32773.5352
94,28512.4395,4249.7583,0.0000,32762.1973
95,28506.2363,4244.6299,0.0000,32750.8672
96,28500.0410,4239.5161,0.0000,32739.5566
97,28493.8867,4234.4238,0.0000,32728.3105
98,28487.8086,4229.3652,0.0000,32717.1738
99,28481.8340,4224.3486,0.0000,32706.1836
100,28475.9492,4219.3760,0.0000,32695.3242
101,28470.1348,4214.4438,0.0000,32684.5781
102,28464.3633,4209.5498,0.0000,32673.9141
103,28458.6133,4204.6934,0.0000,32663.3066
104,28452.8789,4199.8745,0.0000,32652.7539
105,28447.1582,4195.0918,0.0000,32642.2500
106,28441.4531,4190.3438,0.0000,32631.7969
107,28435.7656,4185.6304,0.0000,32621.3965
108,28430.1074,4180.9492,0.0000,32611.0566
109,28424.4922,4176.3003,0.0000,32600.7930
110,28418.9141,4171.6782,0.0000,32590.5918
111,28413.3770,4167.0811,0.0000,32580.4570
112,28407.8711,4162.5024,0.0000,32570.3730
113,28402.4062,4157.9390,0.0000,32560.3457
114,28396.9609,4153.3872,0.0000,32550.3477
115,28391.5527,4148.8452,0.0000,32540.3984
116,28386.1582,4144.3130,0.0000,32530.4707
117,28380.7773,4139.7910,0.0000,32520.5684
118,28375.3965,4135.2827,0.0000,32510.6797
119,28370.0098,4130.7886,0.0000,32500.7988
120,28364.6270,4126.3105,0.0000,32490.9375
121,28359.2695,4121.8521,0.0000,32481.1211
122,28353.9629,4117.4180,0.0000,32471.3809
123,28348.7207,4113.0112,0.0000,32461.7324
124,28343.5801,4108.6318,0.0000,32452.2109
125,28338.5078,4104.2769,0.0000,32442.7852
126,28333.4922,4099.9434,0.0000,32433.4355
127,28328.5254,4095.6299,0.0000,32424.1562
128,28323.5898,4091.3345,0.0000,32414.9238
129,28318.6934,4087.0576,0.0000,32405.7500
130,28313.8086,4082.7979,0.0000,32396.6055
131,28308.9375,4078.5559,0.0000,32387.4941
132,28304.0723,4074.3311,0.0000,32378.4023
133,28299.2031,4070.1226,0.0000,32369.3262
134,28294.3301,4065.9272,0.0000,32360.2578
135,28289.4609,4061.7407,0.0000,32351.2012
136,28284.6250,4057.5557,0.0000,32342.1797
137,28279.8457,4053.3687,0.0000,32333.2148
138,28275.1289,4049.1809,0.0000,32324.3105
139,28270.4590,4044.9954,0.0000,32315.4551
140,28265.8379,4040.8174,0.0000,32306.6562
141,28261.2461,4036.6494,0.0000,32297.8945
142,28256.6699,4032.4924,0.0000,32289.1621
143,28252.1230,4028.3447,0.0000,32280.4688
144,28247.5938,4024.2041,0.0000,32271.7969
145,28243.0918,4020.0659,0.0000,32263.1582
146,28238.6230,4015.9270,0.0000,32254.5508
147,28234.1953,4011.7852,0.0000,32245.9805
148,28229.8145,4007.6394,0.0000,32237.4531
149,28225.4707,4003.4897,0.0000,32228.9609
150,28221.1719,3999.3389,0.0000,32220.5117
151,28216.9023,3995.1902,0.0000,32212.0918
152,28212.6562,3991.0479,0.0000,32203.7031
153,28208.4414,3986.9163,0.0000,32195.3574
154,28204.2441,3982.8020,0.0000,32187.0469
155,28200.0645,3978.7117,0.0000,32178.7754
156,28195.8945,3974.6494,0.0000,32170.5430
157,28191.7227,3970.6187,0.0000,32162.3418
158,28187.5527,3966.6189,0.0000,32154.1719
159,28183.3789,3962.6511,0.0000,32146.0293
160,28179.2109,3958.7129,0.0000,32137.9238
161,28175.0723,3954.8027,0.0000,32129.8750
162,28170.9668,3950.9189,0.0000,32121.8867
163,28166.9043,3947.0620,0.0000,32113.9668
164,28162.8672,3943.2322,0.0000,32106.0996
165,28158.8535,3939.4302,0.0000,32098.2832
166,28154.8516,3935.6528,0.0000,32090.5039
167,28150.8750,3931.9001,0.0000,32082.7754
168,28146.9043,3928.1687,0.0000,32075.0723
169,28142.9629,3924.4546,0.0000,32067.4180
170,28139.0273,3920.7554,0.0000,32059.7832
171,28135.1074,3917.0669,0.0000,32052.1738
172,28131.2031,3913.3875,0.0000,32044.5898
173,28127.3105,3909.7190,0.0000,32037.0293
174,28123.4219,3906.0654,0.0000,32029.4883
