epoch,SPTC,MSTC,not_reached,loss
0,29261.9102,4895.8867,0.0000,34157.7969
1,29251.5293,4886.5996,0.0000,34138.1289
2,29241.2070,4877.4678,0.0000,34118.6758
3,29230.9336,4868.4810,0.0000,34099.4141
4,29220.7188,4859.6255,0.0000,34080.3438
5,29210.5703,4850.8848,0.0000,34061.4531
6,29200.4883,4842.2471,0.0000,34042.7344
7,29190.4746,4833.6997,0.0000,34024.1758
8,29180.5391,4825.2329,0.0000,34005.7734
9,29170.6621,4816.8389,0.0000,33987.5000
10,29160.8613,4808.5112,0.0000,33969.3711
11,29151.1309,4800.2432,0.0000,33951.3750
12,29141.4609,4792.0303,0.0000,33933.4922
13,29131.8555,4783.8696,0.0000,33915.7266
14,29122.3125,4775.7573,0.0000,33898.0703
15,29112.8496,4767.6938,0.0000,33880.5430
16,29103.4551,4759.6777,0.0000,33863.1328
17,29094.1484,4751.7080,0.0000,33845.8555
18,29084.9238,4743.7837,0.0000,33828.7070
19,29075.7676,4735.9019,0.0000,33811.6680
20,29066.6914,4728.0615,0.0000,33794.7539
21,29057.6895,4720.2607,0.0000,33777.9492
22,29048.7617,4712.4990,0.0000,33761.2617
23,29039.8945,4704.7744,0.0000,33744.6680
24,29031.0996,4697.0869,0.0000,33728.1875
25,29022.3711,4689.4351,0.0000,33711.8047
26,29013.6992,4681.8203,0.0000,33695.5195
27,29005.0957,4674.2407,0.0000,33679.3359
28,28996.5566,4666.6953,0.0000,33663.2500
29,28988.0762,4659.1855,0.0000,33647.2617
30,28979.6445,4651.7100,0.0000,33631.3555
31,28971.2715,4644.2666,0.0000,33615.5391
32,28962.9551,4636.8545,0.0000,33599.8086
33,28954.6758,4629.4702,0.0000,33584.1445
34,28946.4414,4622.1133,0.0000,33568.5547
35,28938.2344,4614.7817,0.0000,33553.0156
36,28930.0586,4607.4834,0.0000,33537.5430
37,28921.9258,4600.2295,0.0000,33522.1562
38,28913.8379,4593.0405,0.0000,33506.8789
39,28905.8164,4585.9268,0.0000,33491.7422
40,28897.8438,4578.8857,0.0000,33476.7305
41,28889.9219,4571.9067,0.0000,33461.8281
42,28882.0605,4564.9810,0.0000,33447.0430
43,28874.2227,4558.1016,0.0000,33432.3242
44,28866.4160,4551.2637,0.0000,33417.6797
45,28858.6465,4544.4658,0.0000,33403.1133
46,28850.8926,4537.7041,0.0000,33388.5977
47,28843.1543,4530.9790,0.0000,33374.1328
48,28835.4316,4524.2886,0.0000,33359.7188
49,28827.6953,4517.6313,0.0000,33345.3281
50,28819.9453,4511.0068,0.0000,33330.9531
51,28812.1758,4504.4141,0.0000,33316.5898
52,28804.3926,4497.8506,0.0000,33302.2422
53,28796.5977,4491.3169,0.0000,33287.9141
